FIELD LISTING :: SEX RATIO

This entry includes the number of males for each female in five age groups - at birth, under 15 years, 15-64 years, 65 years and over, and for the total population. Sex ratio at birth has recently emerged as an indicator of certain kinds of sex discrimination in some countries. For instance, high sex ratios at birth in some Asian countries are now attributed to sex-selective abortion and infanticide due to a strong preference for sons. This will affect future marriage patterns and fertility patterns. Eventually, it could cause unrest among young adult males who are unable to find partners.

| Country | SEX RATIO(MALE(S)/FEMALE) |
| | *total population:* 1.01 male(s)/female (2015 est.) |
| **Greece** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 0.99 male(s)/female |
| | *55-64 years:* 0.96 male(s)/female |
| | *65 years and over:* 0.78 male(s)/female |
| | *total population:* 0.96 male(s)/female (2015 est.) |
| **Greenland** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.03 male(s)/female |
| | *15-24 years:* 1.03 male(s)/female |
| | *25-54 years:* 1.11 male(s)/female |
| | *55-64 years:* 1.29 male(s)/female |
| | *65 years and over:* 1.15 male(s)/female |
| | *total population:* 1.1 male(s)/female (2015 est.) |
| **Grenada** | *at birth:* 1.1 male(s)/female |
| | *0-14 years:* 1.07 male(s)/female |
| | *15-24 years:* 0.99 male(s)/female |
| | *25-54 years:* 1.05 male(s)/female |
| | *55-64 years:* 1.05 male(s)/female |
| | *65 years and over:* 0.85 male(s)/female |
| | *total population:* 1.03 male(s)/female (2015 est.) |
| **Guam** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.08 male(s)/female |
| | *25-54 years:* 1.04 male(s)/female |
| | *55-64 years:* 1.01 male(s)/female |
| | *65 years and over:* 0.84 male(s)/female |
| | *total population:* 1.03 male(s)/female (2015 est.) |
| **Guatemala** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.01 male(s)/female |
| | *25-54 years:* 0.91 male(s)/female |
| | *55-64 years:* 0.91 male(s)/female |
| | *65 years and over:* 0.87 male(s)/female |
| | *total population:* 0.97 male(s)/female (2015 est.) |
| **Guernsey** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.07 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1.02 male(s)/female |
| | *55-64 years:* 0.99 male(s)/female |
| | *65 years and over:* 0.83 male(s)/female |
| | *total population:* 0.99 male(s)/female (2015 est.) |
| **Guinea-Bissau** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1 male(s)/female |
| | *15-24 years:* 0.98 male(s)/female |
| | *25-54 years:* 0.99 male(s)/female |
| | *55-64 years:* 0.6 male(s)/female |
| | *65 years and over:* 0.6 male(s)/female |
| | *total population:* 0.95 male(s)/female (2015 est.) |
| **Guinea** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.02 male(s)/female |
| | *15-24 years:* 1.02 male(s)/female |
| | *25-54 years:* 1.01 male(s)/female |
| | *55-64 years:* 0.92 male(s)/female |
| | *65 years and over:* 0.79 male(s)/female |
| | *total population:* 1 male(s)/female (2015 est.) |
| **Guyana** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.06 male(s)/female |
| | *25-54 years:* 1.09 male(s)/female |
| | *55-64 years:* 0.81 male(s)/female |
| | *65 years and over:* 0.71 male(s)/female |
| | *total population:* 1.02 male(s)/female (2015 est.) |
| **Haiti** | *at birth:* 1.01 male(s)/female |
| | *0-14 years:* 1.01 male(s)/female |
| | *15-24 years:* 1 male(s)/female |
| | *25-54 years:* 0.99 male(s)/female |
| | *55-64 years:* 0.92 male(s)/female |
| | *65 years and over:* 0.81 male(s)/female |
| | *total population:* 0.99 male(s)/female (2015 est.) |
| **Honduras** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1.02 male(s)/female |
| | *55-64 years:* 0.87 male(s)/female |
| | *65 years and over:* 0.77 male(s)/female |
| | *total population:* 1.01 male(s)/female (2015 est.) |
| **Hong Kong** | *at birth:* 1.12 male(s)/female |
| | *0-14 years:* 1.13 male(s)/female |
| | *15-24 years:* 1.07 male(s)/female |
| | *25-54 years:* 0.75 male(s)/female |
| | *55-64 years:* 0.95 male(s)/female |
| | *65 years and over:* 0.89 male(s)/female |
| | *total population:* 0.87 male(s)/female (2015 est.) |
| **Hungary** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.06 male(s)/female |
| | *25-54 years:* 1.01 male(s)/female |
| | *55-64 years:* 0.85 male(s)/female |
| | *65 years and over:* 0.6 male(s)/female |
| | *total population:* 0.91 male(s)/female (2015 est.) |
| **Iceland** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.03 male(s)/female |
| | *25-54 years:* 1.02 male(s)/female |
| | *55-64 years:* 1.01 male(s)/female |
| | *65 years and over:* 0.87 male(s)/female |
| | *total population:* 1.01 male(s)/female (2015 est.) |
| **India** | *at birth:* 1.12 male(s)/female |
| | *0-14 years:* 1.13 male(s)/female |
| | *15-24 years:* 1.13 male(s)/female |
| | *25-54 years:* 1.06 male(s)/female |
| | *55-64 years:* 1.01 male(s)/female |
| | *65 years and over:* 0.9 male(s)/female |
| | *total population:* 1.08 male(s)/female (2015 est.) |
| **Indonesia** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1.04 male(s)/female |
| | *55-64 years:* 0.85 male(s)/female |
| | *65 years and over:* 0.77 male(s)/female |
| | *total population:* 1 male(s)/female (2015 est.) |
| **Iran** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.06 male(s)/female |
| | *25-54 years:* 1.04 male(s)/female |
| | *55-64 years:* 0.97 male(s)/female |
| | *65 years and over:* 0.86 male(s)/female |
| | *total population:* 1.03 male(s)/female (2015 est.) |
| **Iraq** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1.02 male(s)/female |
| | *55-64 years:* 0.9 male(s)/female |
| | *65 years and over:* 0.8 male(s)/female |
| | *total population:* 1.02 male(s)/female (2015 est.) |
| **Ireland** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1.01 male(s)/female |
| | *55-64 years:* 1.01 male(s)/female |
| | *65 years and over:* 0.85 male(s)/female |
| | *total population:* 1 male(s)/female (2015 est.) |
| **Isle of Man** | *at birth:* 1.08 male(s)/female |
| | *0-14 years:* 1.1 male(s)/female |
| | *15-24 years:* 1.09 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 1.02 male(s)/female |
| | *65 years and over:* 0.87 male(s)/female |
| | *total population:* 1 male(s)/female (2015 est.) |
| **Israel** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.05 male(s)/female |
| | *25-54 years:* 1.05 male(s)/female |
| | *55-64 years:* 0.95 male(s)/female |
| | *65 years and over:* 0.81 male(s)/female |
| | *total population:* 1.01 male(s)/female (2015 est.) |
| **Italy** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1 male(s)/female |
| | *25-54 years:* 0.98 male(s)/female |
| | *55-64 years:* 0.94 male(s)/female |
| | *65 years and over:* 0.75 male(s)/female |
| | *total population:* 0.93 male(s)/female (2015 est.) |
| **Jamaica** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.03 male(s)/female |
| | *15-24 years:* 1.01 male(s)/female |
| | *25-54 years:* 0.97 male(s)/female |
| | *55-64 years:* 0.94 male(s)/female |
| | *65 years and over:* 0.81 male(s)/female |
| | *total population:* 0.98 male(s)/female (2015 est.) |
| **Japan** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.07 male(s)/female |
| | *15-24 years:* 1.1 male(s)/female |
| | *25-54 years:* 0.98 male(s)/female |
| | *55-64 years:* 1 male(s)/female |
| | *65 years and over:* 0.77 male(s)/female |
| | *total population:* 0.94 male(s)/female (2015 est.) |
| **Jersey** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.07 male(s)/female |
| | *15-24 years:* 1.05 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 0.95 male(s)/female |
| | *65 years and over:* 0.74 male(s)/female |
| | *total population:* 0.97 male(s)/female (2015 est.) |
| **Jordan** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.05 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 0.95 male(s)/female |
| | *65 years and over:* 0.89 male(s)/female |
| | *total population:* 1.02 male(s)/female (2015 est.) |
| **Kazakhstan** | *at birth:* 0.94 male(s)/female |
| | *0-14 years:* 0.99 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 0.95 male(s)/female |
| | *55-64 years:* 0.78 male(s)/female |
| | *65 years and over:* 0.53 male(s)/female |
| | *total population:* 0.92 male(s)/female (2015 est.) |
| **Kenya** | *at birth:* 1.02 male(s)/female |
| | *0-14 years:* 1.01 male(s)/female |
| | *15-24 years:* 1 male(s)/female |
| | *25-54 years:* 1.02 male(s)/female |
| | *55-64 years:* 0.83 male(s)/female |
| | *65 years and over:* 0.77 male(s)/female |
| | *total population:* 1 male(s)/female (2015 est.) |
| **Kiribati** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 0.99 male(s)/female |
| | *25-54 years:* 0.93 male(s)/female |
| | *55-64 years:* 0.82 male(s)/female |
| | *65 years and over:* 0.65 male(s)/female |
| | *total population:* 0.95 male(s)/female (2015 est.) |
| **Korea, North** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.03 male(s)/female |
| | *15-24 years:* 1.02 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 0.9 male(s)/female |
| | *65 years and over:* 0.53 male(s)/female |
| | *total population:* 0.94 male(s)/female (2015 est.) |
| **Korea, South** | *at birth:* 1.07 male(s)/female |
| | *0-14 years:* 1.08 male(s)/female |
| | *15-24 years:* 1.13 male(s)/female |
| | *25-54 years:* 1.04 male(s)/female |
| | *55-64 years:* 0.98 male(s)/female |
| | *65 years and over:* 0.71 male(s)/female |
| | *total population:* 1 male(s)/female (2015 est.) |
| **Kosovo** | *at birth:* 1.08 male(s)/female |
| | *0-14 years:* 1.08 male(s)/female |
| | *15-24 years:* 1.1 male(s)/female |
| | *25-54 years:* 1.12 male(s)/female |
| | *55-64 years:* 1 male(s)/female |
| | *65 years and over:* 0.72 male(s)/female |
| | *total population:* 1.06 male(s)/female (2015 est.) |
| **Kuwait** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.08 male(s)/female |
| | *15-24 years:* 1.22 male(s)/female |
| | *25-54 years:* 1.73 male(s)/female |
| | *55-64 years:* 1.33 male(s)/female |
| | *65 years and over:* 0.89 male(s)/female |
| | *total population:* 1.41 male(s)/female (2015 est.) |
| **Kyrgyzstan** | *at birth:* 1.07 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.03 male(s)/female |
| | *25-54 years:* 0.96 male(s)/female |
| | *55-64 years:* 0.77 male(s)/female |
| | *65 years and over:* 0.62 male(s)/female |
| | *total population:* 0.96 male(s)/female (2015 est.) |
| **Laos** | *at birth:* 1.04 male(s)/female |
| | *0-14 years:* 1.02 male(s)/female |
| | *15-24 years:* 0.99 male(s)/female |
| | *25-54 years:* 0.97 male(s)/female |
| | *55-64 years:* 0.96 male(s)/female |
| | *65 years and over:* 0.83 male(s)/female |
| | *total population:* 0.99 male(s)/female (2015 est.) |
| **Latvia** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.06 male(s)/female |
| | *25-54 years:* 0.98 male(s)/female |
| | *55-64 years:* 0.79 male(s)/female |
| | *65 years and over:* 0.48 male(s)/female |
| | *total population:* 0.85 male(s)/female (2015 est.) |
| **Lebanon** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.05 male(s)/female |
| | *25-54 years:* 1.02 male(s)/female |
| | *55-64 years:* 0.87 male(s)/female |
| | *65 years and over:* 0.79 male(s)/female |
| | *total population:* 1 male(s)/female (2015 est.) |
| **Lesotho** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.01 male(s)/female |
| | *15-24 years:* 0.91 male(s)/female |
| | *25-54 years:* 0.96 male(s)/female |
| | *55-64 years:* 1.14 male(s)/female |
| | *65 years and over:* 1.03 male(s)/female |
| | *total population:* 0.98 male(s)/female (2015 est.) |
| **Liberia** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.02 male(s)/female |
| | *15-24 years:* 0.96 male(s)/female |
| | *25-54 years:* 0.99 male(s)/female |
| | *55-64 years:* 0.94 male(s)/female |
| | *65 years and over:* 0.97 male(s)/female |
| | *total population:* 0.99 male(s)/female (2015 est.) |
| **Libya** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.07 male(s)/female |
| | *25-54 years:* 1.1 male(s)/female |
| | *55-64 years:* 1.05 male(s)/female |
| | *65 years and over:* 1.01 male(s)/female |
| | *total population:* 1.08 male(s)/female (2015 est.) |
| **Liechtenstein** | *at birth:* 1.26 male(s)/female |
| | *0-14 years:* 1.16 male(s)/female |
| | *15-24 years:* 0.98 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 0.96 male(s)/female |
| | *65 years and over:* 0.84 male(s)/female |
| | *total population:* 0.99 male(s)/female (2015 est.) |
| **Lithuania** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.07 male(s)/female |
| | *25-54 years:* 0.96 male(s)/female |
| | *55-64 years:* 0.79 male(s)/female |
| | *65 years and over:* 0.51 male(s)/female |
| | *total population:* 0.85 male(s)/female (2015 est.) |
| **Luxembourg** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.06 male(s)/female |
| | *25-54 years:* 1.05 male(s)/female |
| | *55-64 years:* 1.03 male(s)/female |
| | *65 years and over:* 0.79 male(s)/female |
| | *total population:* 1.01 male(s)/female (2015 est.) |
| **Macau** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.1 male(s)/female |
| | *15-24 years:* 1.09 male(s)/female |
| | *25-54 years:* 0.8 male(s)/female |
| | *55-64 years:* 1.02 male(s)/female |
| | *65 years and over:* 0.88 male(s)/female |
| | *total population:* 0.91 male(s)/female (2015 est.) |
| **Macedonia** | *at birth:* 1.08 male(s)/female |
| | *0-14 years:* 1.07 male(s)/female |
| | *15-24 years:* 1.07 male(s)/female |
| | *25-54 years:* 1.03 male(s)/female |
| | *55-64 years:* 0.96 male(s)/female |
| | *65 years and over:* 0.75 male(s)/female |
| | *total population:* 0.99 male(s)/female (2015 est.) |
| **Madagascar** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.02 male(s)/female |
| | *15-24 years:* 1 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 0.94 male(s)/female |
| | *65 years and over:* 0.83 male(s)/female |
| | *total population:* 1 male(s)/female (2015 est.) |
| **Malawi** | *at birth:* 1.02 male(s)/female |
| | *0-14 years:* 0.99 male(s)/female |
| | *15-24 years:* 0.99 male(s)/female |
| | *25-54 years:* 0.98 male(s)/female |
| | *55-64 years:* 0.91 male(s)/female |
| | *65 years and over:* 0.79 male(s)/female |
| | *total population:* 0.98 male(s)/female (2015 est.) |
| **Malaysia** | *at birth:* 1.07 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.03 male(s)/female |
| | *25-54 years:* 1.03 male(s)/female |
| | *55-64 years:* 1.03 male(s)/female |
| | *65 years and over:* 0.9 male(s)/female |
| | *total population:* 1.03 male(s)/female (2015 est.) |
| **Maldives** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.38 male(s)/female |
| | *25-54 years:* 1.38 male(s)/female |
| | *55-64 years:* 1.03 male(s)/female |
| | *65 years and over:* 0.89 male(s)/female |
| | *total population:* 1.26 male(s)/female (2015 est.) |
| **Mali** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.01 male(s)/female |
| | *15-24 years:* 0.91 male(s)/female |
| | *25-54 years:* 0.87 male(s)/female |
| | *55-64 years:* 1 male(s)/female |
| | *65 years and over:* 1 male(s)/female |
| | *total population:* 0.95 male(s)/female (2015 est.) |
| **Malta** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.06 male(s)/female |
| | *25-54 years:* 1.05 male(s)/female |
| | *55-64 years:* 0.98 male(s)/female |
| | *65 years and over:* 0.81 male(s)/female |
| | *total population:* 0.99 male(s)/female (2015 est.) |
| **Marshall Islands** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1.04 male(s)/female |
| | *55-64 years:* 1.05 male(s)/female |
| | *65 years and over:* 0.97 male(s)/female |
| | *total population:* 1.04 male(s)/female (2015 est.) |
| **Mauritania** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.01 male(s)/female |
| | *15-24 years:* 0.96 male(s)/female |
| | *25-54 years:* 0.86 male(s)/female |
| | *55-64 years:* 0.82 male(s)/female |
| | *65 years and over:* 0.74 male(s)/female |
| | *total population:* 0.93 male(s)/female (2015 est.) |
| **Mauritius** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.02 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 0.9 male(s)/female |
| | *65 years and over:* 0.68 male(s)/female |
| | *total population:* 0.97 male(s)/female (2015 est.) |
| **Mexico** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.02 male(s)/female |
| | *25-54 years:* 0.93 male(s)/female |
| | *55-64 years:* 0.85 male(s)/female |
| | *65 years and over:* 0.82 male(s)/female |
| | *total population:* 0.96 male(s)/female (2015 est.) |
| **Micronesia, Federated States of** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.03 male(s)/female |
| | *15-24 years:* 1.01 male(s)/female |
| | *25-54 years:* 0.94 male(s)/female |
| | *55-64 years:* 0.98 male(s)/female |
| | *65 years and over:* 0.81 male(s)/female |
| | *total population:* 0.98 male(s)/female (2015 est.) |
| **Moldova** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.07 male(s)/female |
| | *25-54 years:* 1.01 male(s)/female |
| | *55-64 years:* 0.84 male(s)/female |
| | *65 years and over:* 0.62 male(s)/female |
| | *total population:* 0.95 male(s)/female (2015 est.) |
| **Monaco** | *at birth:* 1.04 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.06 male(s)/female |
| | *25-54 years:* 0.99 male(s)/female |
| | *55-64 years:* 1.01 male(s)/female |
| | *65 years and over:* 0.81 male(s)/female |
| | *total population:* 0.95 male(s)/female (2015 est.) |
| **Mongolia** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.02 male(s)/female |
| | *25-54 years:* 0.94 male(s)/female |
| | *55-64 years:* 0.85 male(s)/female |
| | *65 years and over:* 0.69 male(s)/female |
| | *total population:* 0.96 male(s)/female (2015 est.) |
| **Montenegro** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 0.96 male(s)/female |
| | *15-24 years:* 0.86 male(s)/female |
| | *25-54 years:* 1.17 male(s)/female |
| | *55-64 years:* 1 male(s)/female |
| | *65 years and over:* 0.66 male(s)/female |
| | *total population:* 0.99 male(s)/female (2015 est.) |
| **Montserrat** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.07 male(s)/female |
| | *25-54 years:* 0.92 male(s)/female |
| | *55-64 years:* 0.8 male(s)/female |
| | *65 years and over:* 1.6 male(s)/female |
| | *total population:* 1 male(s)/female (2015 est.) |
| **Morocco** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.03 male(s)/female |
| | *15-24 years:* 0.99 male(s)/female |
| | *25-54 years:* 0.94 male(s)/female |
| | *55-64 years:* 0.99 male(s)/female |
| | *65 years and over:* 0.82 male(s)/female |
| | *total population:* 0.97 male(s)/female (2015 est.) |
| **Mozambique** | *at birth:* 1.02 male(s)/female |
| | *0-14 years:* 1.01 male(s)/female |
| | *15-24 years:* 0.96 male(s)/female |
| | *25-54 years:* 0.88 male(s)/female |
| | *55-64 years:* 0.91 male(s)/female |
| | *65 years and over:* 0.85 male(s)/female |
| | *total population:* 0.95 male(s)/female (2015 est.) |
| **Namibia** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.02 male(s)/female |
| | *15-24 years:* 1.02 male(s)/female |
| | *25-54 years:* 1.09 male(s)/female |
| | *55-64 years:* 0.81 male(s)/female |
| | *65 years and over:* 0.75 male(s)/female |
| | *total population:* 1.02 male(s)/female (2015 est.) |
| **Nauru** | *at birth:* 0.83 male(s)/female |
| | *0-14 years:* 0.78 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 0.66 male(s)/female |
| | *65 years and over:* 0.63 male(s)/female |
| | *total population:* 0.9 male(s)/female (2015 est.) |
| **Nepal** | *at birth:* 1.04 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.02 male(s)/female |
| | *25-54 years:* 0.93 male(s)/female |
| | *55-64 years:* 0.96 male(s)/female |
| | *65 years and over:* 0.86 male(s)/female |
| | *total population:* 0.98 male(s)/female (2015 est.) |
| **Netherlands** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1.01 male(s)/female |
| | *55-64 years:* 0.99 male(s)/female |
| | *65 years and over:* 0.82 male(s)/female |
| | *total population:* 0.98 male(s)/female (2015 est.) |
| **New Caledonia** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1.01 male(s)/female |
| | *55-64 years:* 0.95 male(s)/female |
| | *65 years and over:* 0.8 male(s)/female |
| | *total population:* 1 male(s)/female (2015 est.) |
| **New Zealand** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.06 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 0.95 male(s)/female |
| | *65 years and over:* 0.86 male(s)/female |
| | *total population:* 0.99 male(s)/female (2015 est.) |
| **Nicaragua** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.01 male(s)/female |
| | *25-54 years:* 0.9 male(s)/female |
| | *55-64 years:* 0.87 male(s)/female |
| | *65 years and over:* 0.81 male(s)/female |
| | *total population:* 0.95 male(s)/female (2015 est.) |
| **Nigeria** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1.05 male(s)/female |
| | *55-64 years:* 0.95 male(s)/female |
| | *65 years and over:* 0.91 male(s)/female |
| | *total population:* 1.04 male(s)/female (2015 est.) |
| **Niger** | *at birth:* 1.03 male(s)/female |
| | *0-14 years:* 1.02 male(s)/female |
| | *15-24 years:* 0.98 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 1.08 male(s)/female |
| | *65 years and over:* 1.04 male(s)/female |
| | *total population:* 1.01 male(s)/female (2015 est.) |
| **Niue** | NA |
| **Norfolk Island** | NA |
| **Northern Mariana Islands** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.07 male(s)/female |
| | *15-24 years:* 1.27 male(s)/female |
| | *25-54 years:* 0.73 male(s)/female |
| | *55-64 years:* 1.16 male(s)/female |
| | *65 years and over:* 0.92 male(s)/female |
| | *total population:* 0.93 male(s)/female (2015 est.) |
| **Norway** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.06 male(s)/female |
| | *25-54 years:* 1.06 male(s)/female |
| | *55-64 years:* 1.02 male(s)/female |
| | *65 years and over:* 0.84 male(s)/female |
| | *total population:* 1.01 male(s)/female (2015 est.) |
| **Oman** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.05 male(s)/female |
| | *15-24 years:* 1.1 male(s)/female |
| | *25-54 years:* 1.39 male(s)/female |
| | *55-64 years:* 1.15 male(s)/female |
| | *65 years and over:* 0.99 male(s)/female |
| | *total population:* 1.2 male(s)/female (2015 est.) |
| **Pakistan** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.06 male(s)/female |
| | *15-24 years:* 1.06 male(s)/female |
| | *25-54 years:* 1.08 male(s)/female |
| | *55-64 years:* 1 male(s)/female |
| | *65 years and over:* 0.87 male(s)/female |
| | *total population:* 1.06 male(s)/female (2015 est.) |
| **Palau** | *at birth:* 1.06 male(s)/female |
| | *0-14 years:* 1.07 male(s)/female |
| | *15-24 years:* 0.99 male(s)/female |
| | *25-54 years:* 1.56 male(s)/female |
| | *55-64 years:* 0.53 male(s)/female |
| | *65 years and over:* 0.37 male(s)/female |
| | *total population:* 1.1 male(s)/female (2015 est.) |
| **Panama** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.04 male(s)/female |
| | *25-54 years:* 1.03 male(s)/female |
| | *55-64 years:* 0.98 male(s)/female |
| | *65 years and over:* 0.85 male(s)/female |
| | *total population:* 1.01 male(s)/female (2015 est.) |
| **Papua New Guinea** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.03 male(s)/female |
| | *25-54 years:* 1.07 male(s)/female |
| | *55-64 years:* 1.02 male(s)/female |
| | *65 years and over:* 1.06 male(s)/female |
| | *total population:* 1.05 male(s)/female (2015 est.) |
| **Paraguay** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1.01 male(s)/female |
| | *25-54 years:* 1 male(s)/female |
| | *55-64 years:* 1.04 male(s)/female |
| | *65 years and over:* 0.88 male(s)/female |
| | *total population:* 1.01 male(s)/female (2015 est.) |
| **Peru** | *at birth:* 1.05 male(s)/female |
| | *0-14 years:* 1.04 male(s)/female |
| | *15-24 years:* 1 male(s)/female |
| | *25-54 years:* 0.93 male(s)/female |
| | *55-64 years:* 0.95 male(s)/female |
| | *65 years and over:* 0.9 male(s)/female |
| | *total population:* 0.97 male(s)/female (2015 est.) |
| **Philippines** | *at birth:* 1.05 male(s)/female |
