CIA - The World Factbook --  GDP - composition by sector   

This entry gives the percentage contribution of agriculture, industry, and services to total GDP. The distribution will total less than 100 percent if the data are incomplete.

| Rank | country | (%) | Date of Information |
| 556 | Lebanon | 5.10 | 2008 est. |
| 557 | Ireland | 5.00 | 2002 est. |
| 558 | Saint Lucia | 5.00 | 2005 est. |
| 559 | Iceland | 5.00 | 2008 est. |
| 560 | Iraq | 5.00 | 2006 est. |
| 561 | Monaco | 4.90 | 2005 |
| 562 | Chile | 4.80 | 2008 est. |
| 563 | Russia | 4.70 | 2008 est. |
| 564 | Mauritius | 4.60 | 2008 est. |
| 565 | Lithuania | 4.50 | 2008 est. |
| 566 | Poland | 4.50 | 2008 est. |
| 567 | Cuba | 4.40 | 2008 est. |
| 568 | New Zealand | 4.40 | 2008 est. |
| 569 | Anguilla | 4.00 | 2002 est. |
| 570 | Comoros | 4.00 | 2001 est. |
| 571 | Equatorial Guinea | 3.90 | 2008 est. |
| 572 | Antigua and Barbuda | 3.80 | 2002 est. |
| 573 | Mexico | 3.80 | 2008 est. |
| 574 | Venezuela | 3.80 | 2008 est. |
| 575 | Greece | 3.70 | 2008 est. |
| 576 | Slovakia | 3.70 | 2008 est. |
| 577 | Jordan | 3.60 | 2008 est. |
| 578 | French Polynesia | 3.50 | 2005 |
| 579 | Saint Kitts and Nevis | 3.50 | 2001 |
| 580 | Australia | 3.40 | 2008 est. |
| 581 | Spain | 3.40 | 2008 est. |
| 582 | South Africa | 3.30 | 2008 est. |
| 583 | Cayman Islands | 3.20 | 1994 est. |
| 584 | Djibouti | 3.20 | 2006 est. |
| 585 | Latvia | 3.10 | 2008 est. |
| 586 | Saudi Arabia | 3.10 | 2008 est. |
| 587 | Bahamas, The | 3.00 | 2001 est. |
| 588 | Korea, South | 3.00 | 2008 est. |
| 589 | Guernsey | 3.00 | 2000 |
| 590 | Hungary | 2.90 | 2008 est. |
| 591 | Finland | 2.80 | 2008 est. |
| 592 | Portugal | 2.80 | 2008 est. |
| 593 | Macau | 2.80 | 2007 est. |
| 594 | Estonia | 2.60 | 2008 est. |
| 595 | Israel | 2.60 | 2008 est. |
| 596 | Equatorial Guinea | 2.30 | 2008 est. |
| 597 | Czech Republic | 2.30 | 2008 est. |
| 598 | Slovenia | 2.20 | 2008 est. |
| 599 | Cyprus | 2.10 | 2008 est. |
| 600 | Oman | 2.10 | 2008 est. |
| 601 | Canada | 2.00 | 2008 est. |
| 602 | Seychelles | 2.00 | 2008 est. |
| 603 | Norway | 2.00 | 2008 est. |
| 604 | European Union | 2.00 | 2008 est. |
| 605 | France | 2.00 | 2008 est. |
| 606 | Jersey | 2.00 | 2005 |
| 607 | Italy | 2.00 | 2008 est. |
| 608 | Austria | 1.90 | 2008 est. |
| 609 | British Virgin Islands | 1.80 | 1996 est. |
| 610 | Libya | 1.70 | 2008 est. |
| 611 | Taiwan | 1.70 | 2008 est. |
| 612 | Netherlands | 1.70 | 2008 est. |
| 613 | Botswana | 1.60 | 2008 est. |
| 614 | Sweden | 1.60 | 2008 est. |
| 615 | United Arab Emirates | 1.50 | 2008 est. |
| 616 | Japan | 1.50 | 2008 est. |
| 617 | Switzerland | 1.50 | 2003 est. |
| 618 | Cayman Islands | 1.40 | 1994 est. |
| 619 | Malta | 1.40 | 2007 est. |
| 620 | Denmark | 1.30 | 2008 est. |
| 621 | United Kingdom | 1.30 | 2008 est. |
| 622 | Montserrat | 1.20 | 1999 est. |
| 623 | United States | 1.20 | 2008 est. |
| 624 | Bermuda | 1.00 | 2002 est. |
| 625 | Isle of Man | 1.00 | 2000 est. |
| 626 | Virgin Islands | 1.00 | 2003 est. |
| 627 | Saint Martin | 1.00 | 2000 |
| 628 | Puerto Rico | 1.00 | 2005 est. |
| 629 | Netherlands Antilles | 1.00 | 2000 est. |
| 630 | Jersey | 1.00 | 2005 |
| 631 | Germany | 0.90 | 2008 est. |
| 632 | Belgium | 0.80 | 2008 est. |
| 633 | Brunei | 0.70 | 2005 est. |
| 634 | Trinidad and Tobago | 0.50 | 2008 est. |
| 635 | Aruba | 0.40 | 2002 est. |
| 636 | Luxembourg | 0.40 | 2007 est. |
| 637 | Bahrain | 0.40 | 2008 est. |
| 638 | Kuwait | 0.30 | 2008 est. |
| 639 | Macau | 0.10 | 2007 est. |
| 640 | Qatar | 0.10 | 2008 est. |
| 641 | San Marino | 0.10 | 2007 |
| 642 | Hong Kong | 0.00 | 2008 est. |
| 643 | Monaco | 0.00 | 2005 |
| 644 | Singapore | 0.00 | 2008 est. |
