CIA - The World Factbook --  Sex ratio   

This entry includes the number of males for each female in five age groups - at birth, under 15 years, 15-64 years, 65 years and over, and for the total population. Sex ratio at birth has recently emerged as an indicator of certain kinds of sex discrimination in some countries. For instance, high sex ratios at birth in some Asian countries are now attributed to sex-selective abortion and infanticide due to a strong preference for sons. This will affect future marriage patterns and fertility patterns. Eventually, it could cause unrest among young adult males who are unable to find partners.

| Rank | country | (male(s)/female) | Date of Information |
| 539 | Macedonia | 1.02 | 2009 est. |
| 540 | Malawi | 1.02 | 2009 est. |
| 541 | Luxembourg | 1.02 | 2009 est. |
| 542 | Kenya | 1.02 | 2009 est. |
| 543 | Japan | 1.02 | 2009 est. |
| 544 | Iraq | 1.02 | 2009 est. |
| 545 | Cote d'Ivoire | 1.02 | 2009 est. |
| 546 | Iran | 1.02 | 2009 est. |
| 547 | Iran | 1.02 | 2009 est. |
| 548 | Iceland | 1.02 | 2009 est. |
| 549 | Haiti | 1.02 | 2009 est. |
| 550 | Guyana | 1.02 | 2009 est. |
| 551 | Guinea | 1.02 | 2009 est. |
| 552 | Ghana | 1.02 | 2009 est. |
| 553 | French Polynesia | 1.02 | 2009 est. |
| 554 | Finland | 1.02 | 2009 est. |
| 555 | Egypt | 1.02 | 2009 est. |
| 556 | Egypt | 1.02 | 2009 est. |
| 557 | Dominica | 1.02 | 2009 est. |
| 558 | Costa Rica | 1.02 | 2009 est. |
| 559 | Costa Rica | 1.02 | 2009 est. |
| 560 | Colombia | 1.02 | 2009 est. |
| 561 | Cameroon | 1.02 | 2009 est. |
| 562 | Cayman Islands | 1.02 | 2009 est. |
| 563 | Solomon Islands | 1.02 | 2009 est. |
| 564 | Solomon Islands | 1.02 | 2009 est. |
| 565 | Bosnia and Herzegovina | 1.02 | 2009 est. |
| 566 | Belize | 1.02 | 2009 est. |
| 567 | Algeria | 1.02 | 2009 est. |
| 568 | Aruba | 1.02 | 2009 est. |
| 569 | Algeria | 1.01 | 2009 est. |
| 570 | Congo, Republic of the | 1.01 | 2009 est. |
| 571 | Djibouti | 1.01 | 2009 est. |
| 572 | Denmark | 1.01 | 2009 est. |
| 573 | Cape Verde | 1.01 | 2009 est. |
| 574 | Central African Republic | 1.01 | 2009 est. |
| 575 | Comoros | 1.01 | 2009 est. |
| 576 | Cameroon | 1.01 | 2009 est. |
| 577 | Cameroon | 1.01 | 2009 est. |
| 578 | Cayman Islands | 1.01 | 2009 est. |
| 579 | Congo, Democratic Republic of the | 1.01 | 2009 est. |
| 580 | Zambia | 1.01 | 2009 est. |
| 581 | Wallis and Futuna | 1.01 | 2009 est. |
| 582 | Namibia | 1.01 | 2009 est. |
| 583 | Burkina Faso | 1.01 | 2009 est. |
| 584 | Uganda | 1.01 | 2009 est. |
| 585 | Uganda | 1.01 | 2009 est. |
| 586 | Tunisia | 1.01 | 2009 est. |
| 587 | Tunisia | 1.01 | 2009 est. |
| 588 | Togo | 1.01 | 2009 est. |
| 589 | Sudan | 1.01 | 2009 est. |
| 590 | Spain | 1.01 | 2009 est. |
| 591 | Paraguay | 1.01 | 2009 est. |
| 592 | Paraguay | 1.01 | 2009 est. |
| 593 | New Caledonia | 1.01 | 2009 est. |
| 594 | New Caledonia | 1.01 | 2009 est. |
| 595 | Mozambique | 1.01 | 2009 est. |
| 596 | Malaysia | 1.01 | 2009 est. |
| 597 | Malaysia | 1.01 | 2009 est. |
| 598 | Mauritania | 1.01 | 2009 est. |
| 599 | Lesotho | 1.01 | 2009 est. |
| 600 | Senegal | 1.01 | 2009 est. |
| 601 | Saint Pierre and Miquelon | 1.01 | 2009 est. |
| 602 | Rwanda | 1.01 | 2009 est. |
| 603 | Peru | 1.01 | 2009 est. |
| 604 | Peru | 1.01 | 2009 est. |
| 605 | Liechtenstein | 1.01 | 2009 est. |
| 606 | Laos | 1.01 | 2009 est. |
| 607 | Kenya | 1.01 | 2009 est. |
| 608 | Kenya | 1.01 | 2009 est. |
| 609 | Isle of Man | 1.01 | 2009 est. |
| 610 | Indonesia | 1.01 | 2009 est. |
| 611 | Honduras | 1.01 | 2009 est. |
| 612 | Guyana | 1.01 | 2009 est. |
| 613 | Malawi | 1.01 | 2009 est. |
| 614 | Montserrat | 1.01 | 2009 est. |
| 615 | Mayotte | 1.01 | 2009 est. |
| 616 | Madagascar | 1.01 | 2009 est. |
| 617 | Greenland | 1.01 | 2009 est. |
| 618 | Grenada | 1.01 | 2009 est. |
| 619 | Gabon | 1.01 | 2009 est. |
| 620 | Gambia, The | 1.01 | 2009 est. |
| 621 | Fiji | 1.01 | 2009 est. |
| 622 | Czech Republic | 1.01 | 2009 est. |
| 623 | Eritrea | 1.01 | 2009 est. |
| 624 | Djibouti | 1.01 | 2009 est. |
| 625 | Burundi | 1.01 | 2009 est. |
| 626 | Barbados | 1.01 | 2009 est. |
| 627 | Bangladesh | 1.01 | 2009 est. |
| 628 | Botswana | 1.01 | 2009 est. |
| 629 | Brunei | 1.01 | 2009 est. |
| 630 | Austria | 1.01 | 2009 est. |
| 631 | Argentina | 1.00 | 2009 est. |
| 632 | Australia | 1.00 | 2009 est. |
| 633 | Gambia, The | 1.00 | 2009 est. |
| 634 | France | 1.00 | 2009 est. |
| 635 | Micronesia, Federated States of | 1.00 | 2009 est. |
| 636 | Fiji | 1.00 | 2009 est. |
| 637 | Ethiopia | 1.00 | 2009 est. |
| 638 | Ireland | 1.00 | 2009 est. |
| 639 | European Union | 1.00 | 2009 est. |
| 640 | Cyprus | 1.00 | 2009 est. |
| 641 | Cuba | 1.00 | 2009 est. |
| 642 | Jersey | 1.00 | 2009 est. |
| 643 | Cote d'Ivoire | 1.00 | 2009 est. |
| 644 | Israel | 1.00 | 2009 est. |
| 645 | Indonesia | 1.00 | 2009 est. |
| 646 | Iceland | 1.00 | 2009 est. |
| 647 | Honduras | 1.00 | 2009 est. |
| 648 | Guinea | 1.00 | 2009 est. |
| 649 | Guinea | 1.00 | 2009 est. |
| 650 | Greece | 1.00 | 2009 est. |
| 651 | Grenada | 1.00 | 2009 est. |
| 652 | Gibraltar | 1.00 | 2009 est. |
| 653 | Ghana | 1.00 | 2009 est. |
| 654 | Ghana | 1.00 | 2009 est. |
| 655 | Gabon | 1.00 | 2009 est. |
| 656 | Gambia, The | 1.00 | 2009 est. |
| 657 | Zambia | 1.00 | 2009 est. |
| 658 | Zambia | 1.00 | 2009 est. |
| 659 | Wallis and Futuna | 1.00 | 2009 est. |
| 660 | United States | 1.00 | 2009 est. |
| 661 | Uganda | 1.00 | 2009 est. |
| 662 | Tanzania | 1.00 | 2009 est. |
| 663 | Somalia | 1.00 | 2009 est. |
| 664 | Somalia | 1.00 | 2009 est. |
| 665 | Somalia | 1.00 | 2009 est. |
| 666 | South Africa | 1.00 | 2009 est. |
| 667 | Saint Kitts and Nevis | 1.00 | 2009 est. |
| 668 | Rwanda | 1.00 | 2009 est. |
| 669 | Philippines | 1.00 | 2009 est. |
| 670 | Philippines | 1.00 | 2009 est. |
| 671 | Serbia | 1.00 | 2009 est. |
| 672 | Guinea-Bissau | 1.00 | 2009 est. |
| 673 | New Zealand | 1.00 | 2009 est. |
| 674 | Nicaragua | 1.00 | 2009 est. |
| 675 | Nicaragua | 1.00 | 2009 est. |
| 676 | Nauru | 1.00 | 2009 est. |
| 677 | Niger | 1.00 | 2009 est. |
| 678 | Maldives | 1.00 | 2009 est. |
| 679 | Morocco | 1.00 | 2009 est. |
| 680 | Macedonia | 1.00 | 2009 est. |
| 681 | Malawi | 1.00 | 2009 est. |
| 682 | Malawi | 1.00 | 2009 est. |
| 683 | Mongolia | 1.00 | 2009 est. |
| 684 | Mongolia | 1.00 | 2009 est. |
| 685 | Liberia | 1.00 | 2009 est. |
| 686 | Korea, South | 1.00 | 2009 est. |
| 687 | Kenya | 1.00 | 2009 est. |
| 688 | Chile | 1.00 | 2009 est. |
| 689 | Brunei | 1.00 | 2009 est. |
| 690 | Benin | 1.00 | 2009 est. |
| 691 | Bahamas, The | 1.00 | 2009 est. |
| 692 | Botswana | 1.00 | 2009 est. |
| 693 | Barbados | 1.00 | 2009 est. |
| 694 | Benin | 0.99 | 2009 est. |
| 695 | Congo, Democratic Republic of the | 0.99 | 2009 est. |
| 696 | Uzbekistan | 0.99 | 2009 est. |
| 697 | Uruguay | 0.99 | 2009 est. |
| 698 | Burkina Faso | 0.99 | 2009 est. |
| 699 | Burkina Faso | 0.99 | 2009 est. |
| 700 | Tonga | 0.99 | 2009 est. |
| 701 | Tonga | 0.99 | 2009 est. |
| 702 | Tajikistan | 0.99 | 2009 est. |
| 703 | Saint Barthelemy | 0.99 | 2009 est. |
| 704 | Liberia | 0.99 | 2009 est. |
| 705 | Western Sahara | 0.99 | 2009 est. |
| 706 | Vietnam | 0.99 | 2009 est. |
| 707 | Uzbekistan | 0.99 | 2009 est. |
| 708 | Kiribati | 0.99 | 2009 est. |
| 709 | Croatia | 0.99 | 2009 est. |
| 710 | Gabon | 0.99 | 2009 est. |
| 711 | Micronesia, Federated States of | 0.99 | 2009 est. |
| 712 | Ireland | 0.99 | 2009 est. |
| 713 | Ecuador | 0.99 | 2009 est. |
| 714 | Cuba | 0.99 | 2009 est. |
| 715 | Central African Republic | 0.99 | 2009 est. |
| 716 | Senegal | 0.99 | 2009 est. |
| 717 | South Africa | 0.99 | 2009 est. |
| 718 | Saint Kitts and Nevis | 0.99 | 2009 est. |
| 719 | Rwanda | 0.99 | 2009 est. |
| 720 | Romania | 0.99 | 2009 est. |
| 721 | Saint Martin | 0.99 | 2009 est. |
| 722 | Portugal | 0.99 | 2009 est. |
| 723 | Poland | 0.99 | 2009 est. |
| 724 | New Zealand | 0.99 | 2009 est. |
| 725 | Suriname | 0.99 | 2009 est. |
| 726 | Suriname | 0.99 | 2009 est. |
| 727 | Niger | 0.99 | 2009 est. |
| 728 | Malta | 0.99 | 2009 est. |
| 729 | Mauritius | 0.99 | 2009 est. |
| 730 | Morocco | 0.99 | 2009 est. |
| 731 | Mali | 0.99 | 2009 est. |
| 732 | Mali | 0.99 | 2009 est. |
| 733 | Montenegro | 0.99 | 2009 est. |
| 734 | Madagascar | 0.99 | 2009 est. |
| 735 | Madagascar | 0.99 | 2009 est. |
| 736 | Liechtenstein | 0.99 | 2009 est. |
| 737 | Slovakia | 0.99 | 2009 est. |
| 738 | Congo, Democratic Republic of the | 0.99 | 2009 est. |
| 739 | Congo, Republic of the | 0.99 | 2009 est. |
| 740 | Burundi | 0.99 | 2009 est. |
| 741 | Burundi | 0.99 | 2009 est. |
| 742 | Congo, Republic of the | 0.99 | 2009 est. |
| 743 | Andorra | 0.98 | 2009 est. |
| 744 | Bolivia | 0.98 | 2009 est. |
| 745 | Burma | 0.98 | 2009 est. |
| 746 | Vietnam | 0.98 | 2009 est. |
| 747 | Venezuela | 0.98 | 2009 est. |
| 748 | United Kingdom | 0.98 | 2009 est. |
| 749 | Tanzania | 0.98 | 2009 est. |
| 750 | Turkmenistan | 0.98 | 2009 est. |
| 751 | Turkmenistan | 0.98 | 2009 est. |
| 752 | Sao Tome and Principe | 0.98 | 2009 est. |
| 753 | Tajikistan | 0.98 | 2009 est. |
| 754 | Thailand | 0.98 | 2009 est. |
| 755 | Thailand | 0.98 | 2009 est. |
| 756 | Sweden | 0.98 | 2009 est. |
| 757 | Senegal | 0.98 | 2009 est. |
| 758 | Monaco | 0.98 | 2009 est. |
| 759 | Liechtenstein | 0.98 | 2009 est. |
| 760 | Liberia | 0.98 | 2009 est. |
| 761 | Laos | 0.98 | 2009 est. |
| 762 | Laos | 0.98 | 2009 est. |
| 763 | Kiribati | 0.98 | 2009 est. |
| 764 | Korea, North | 0.98 | 2009 est. |
| 765 | Jamaica | 0.98 | 2009 est. |
| 766 | Haiti | 0.98 | 2009 est. |
| 767 | Haiti | 0.98 | 2009 est. |
| 768 | Guernsey | 0.98 | 2009 est. |
| 769 | Gambia, The | 0.98 | 2009 est. |
| 770 | Eritrea | 0.98 | 2009 est. |
| 771 | Equatorial Guinea | 0.98 | 2009 est. |
| 772 | Denmark | 0.98 | 2009 est. |
| 773 | Central African Republic | 0.98 | 2009 est. |
| 774 | Norway | 0.98 | 2009 est. |
| 775 | Netherlands | 0.98 | 2009 est. |
| 776 | Comoros | 0.98 | 2009 est. |
| 777 | Comoros | 0.98 | 2009 est. |
| 778 | Chile | 0.98 | 2009 est. |
| 779 | Canada | 0.98 | 2009 est. |
| 780 | Brazil | 0.98 | 2009 est. |
| 781 | Brazil | 0.98 | 2009 est. |
| 782 | Burma | 0.98 | 2009 est. |
| 783 | Azerbaijan | 0.97 | 2009 est. |
| 784 | Luxembourg | 0.97 | 2009 est. |
| 785 | Jamaica | 0.97 | 2009 est. |
| 786 | Jersey | 0.97 | 2009 est. |
| 787 | Hungary | 0.97 | 2009 est. |
| 788 | Guatemala | 0.97 | 2009 est. |
| 789 | Germany | 0.97 | 2009 est. |
| 790 | Grenada | 0.97 | 2009 est. |
| 791 | Ethiopia | 0.97 | 2009 est. |
| 792 | Ecuador | 0.97 | 2009 est. |
| 793 | Cook Islands | 0.97 | 2009 est. |
| 794 | Cape Verde | 0.97 | 2009 est. |
| 795 | Western Sahara | 0.97 | 2009 est. |
| 796 | Venezuela | 0.97 | 2009 est. |
| 797 | United States | 0.97 | 2009 est. |
| 798 | Tanzania | 0.97 | 2009 est. |
| 799 | Togo | 0.97 | 2009 est. |
| 800 | Switzerland | 0.97 | 2009 est. |
| 801 | Nauru | 0.97 | 2009 est. |
| 802 | Mozambique | 0.97 | 2009 est. |
| 803 | Mauritius | 0.97 | 2009 est. |
| 804 | Bosnia and Herzegovina | 0.97 | 2009 est. |
| 805 | Sri Lanka | 0.97 | 2009 est. |
| 806 | Bulgaria | 0.97 | 2009 est. |
| 807 | Bahamas, The | 0.97 | 2009 est. |
| 808 | Barbados | 0.97 | 2009 est. |
| 809 | Bermuda | 0.97 | 2009 est. |
| 810 | Argentina | 0.97 | 2009 est. |
| 811 | Azerbaijan | 0.96 | 2009 est. |
| 812 | Sierra Leone | 0.96 | 2009 est. |
| 813 | Nepal | 0.96 | 2009 est. |
| 814 | Mozambique | 0.96 | 2009 est. |
| 815 | Mexico | 0.96 | 2009 est. |
| 816 | Montenegro | 0.96 | 2009 est. |
| 817 | Libya | 0.96 | 2009 est. |
| 818 | Lesotho | 0.96 | 2009 est. |
| 819 | Lesotho | 0.96 | 2009 est. |
| 820 | Lithuania | 0.96 | 2009 est. |
| 821 | Kyrgyzstan | 0.96 | 2009 est. |
| 822 | Kyrgyzstan | 0.96 | 2009 est. |
| 823 | Tuvalu | 0.96 | 2009 est. |
| 824 | Tuvalu | 0.96 | 2009 est. |
| 825 | Togo | 0.96 | 2009 est. |
| 826 | Saint Lucia | 0.96 | 2009 est. |
| 827 | Spain | 0.96 | 2009 est. |
| 828 | Italy | 0.96 | 2009 est. |
| 829 | Isle of Man | 0.96 | 2009 est. |
| 830 | Greece | 0.96 | 2009 est. |
| 831 | France | 0.96 | 2009 est. |
| 832 | Finland | 0.96 | 2009 est. |
| 833 | Ethiopia | 0.96 | 2009 est. |
| 834 | Eritrea | 0.96 | 2009 est. |
| 835 | Equatorial Guinea | 0.96 | 2009 est. |
| 836 | Colombia | 0.96 | 2009 est. |
| 837 | Cayman Islands | 0.96 | 2009 est. |
| 838 | Sri Lanka | 0.96 | 2009 est. |
| 839 | Cambodia | 0.96 | 2009 est. |
| 840 | Bolivia | 0.96 | 2009 est. |
| 841 | Bahamas, The | 0.96 | 2009 est. |
| 842 | Belgium | 0.96 | 2009 est. |
| 843 | Austria | 0.95 | 2009 est. |
| 844 | Swaziland | 0.95 | 2009 est. |
| 845 | Uruguay | 0.95 | 2009 est. |
| 846 | Turks and Caicos Islands | 0.95 | 2009 est. |
| 847 | Singapore | 0.95 | 2009 est. |
| 848 | Singapore | 0.95 | 2009 est. |
| 849 | Slovenia | 0.95 | 2009 est. |
| 850 | Romania | 0.95 | 2009 est. |
| 851 | Serbia | 0.95 | 2009 est. |
| 852 | Guinea-Bissau | 0.95 | 2009 est. |
| 853 | Portugal | 0.95 | 2009 est. |
| 854 | Latvia | 0.95 | 2009 est. |
| 855 | Lebanon | 0.95 | 2009 est. |
| 856 | Kazakhstan | 0.95 | 2009 est. |
| 857 | Korea, North | 0.95 | 2009 est. |
| 858 | Japan | 0.95 | 2009 est. |
| 859 | Hong Kong | 0.95 | 2009 est. |
| 860 | Czech Republic | 0.95 | 2009 est. |
| 861 | El Salvador | 0.95 | 2009 est. |
| 862 | Cambodia | 0.95 | 2009 est. |
| 863 | Colombia | 0.95 | 2009 est. |
| 864 | Cayman Islands | 0.95 | 2009 est. |
| 865 | Cape Verde | 0.95 | 2009 est. |
| 866 | Anguilla | 0.94 | 2009 est. |
| 867 | Bermuda | 0.94 | 2009 est. |
| 868 | Bangladesh | 0.94 | 2009 est. |
| 869 | Belarus | 0.94 | 2009 est. |
| 870 | Sierra Leone | 0.94 | 2009 est. |
| 871 | Marshall Islands | 0.94 | 2009 est. |
| 872 | Poland | 0.94 | 2009 est. |
| 873 | Nigeria | 0.94 | 2009 est. |
| 874 | Mexico | 0.94 | 2009 est. |
| 875 | Moldova | 0.94 | 2009 est. |
| 876 | Liechtenstein | 0.94 | 2009 est. |
| 877 | Slovakia | 0.94 | 2009 est. |
| 878 | Liberia | 0.94 | 2009 est. |
| 879 | Taiwan | 0.94 | 2009 est. |
| 880 | Sao Tome and Principe | 0.94 | 2009 est. |
| 881 | Saint Lucia | 0.94 | 2009 est. |
| 882 | Hong Kong | 0.94 | 2009 est. |
| 883 | Guatemala | 0.94 | 2009 est. |
| 884 | Guernsey | 0.94 | 2009 est. |
| 885 | Barbados | 0.94 | 2009 est. |
| 886 | Afghanistan | 0.93 | 2009 est. |
| 887 | Anguilla | 0.93 | 2009 est. |
| 888 | Bangladesh | 0.93 | 2009 est. |
| 889 | Brunei | 0.93 | 2009 est. |
| 890 | Swaziland | 0.93 | 2009 est. |
| 891 | Puerto Rico | 0.93 | 2009 est. |
| 892 | Guinea-Bissau | 0.93 | 2009 est. |
| 893 | Netherlands Antilles | 0.93 | 2009 est. |
| 894 | Netherlands Antilles | 0.93 | 2009 est. |
| 895 | Mauritania | 0.93 | 2009 est. |
| 896 | Kazakhstan | 0.93 | 2009 est. |
| 897 | Jordan | 0.93 | 2009 est. |
| 898 | Croatia | 0.93 | 2009 est. |
| 899 | Ecuador | 0.93 | 2009 est. |
| 900 | Georgia | 0.93 | 2009 est. |
| 901 | Aruba | 0.92 | 2009 est. |
| 902 | Macau | 0.92 | 2009 est. |
| 903 | Yemen | 0.92 | 2009 est. |
| 904 | Ukraine | 0.92 | 2009 est. |
| 905 | San Marino | 0.92 | 2009 est. |
| 906 | Sierra Leone | 0.92 | 2009 est. |
| 907 | Russia | 0.92 | 2009 est. |
| 908 | Puerto Rico | 0.92 | 2009 est. |
| 909 | Saint Martin | 0.92 | 2009 est. |
| 910 | Nepal | 0.92 | 2009 est. |
| 911 | Montserrat | 0.92 | 2009 est. |
| 912 | Lebanon | 0.92 | 2009 est. |
| 913 | Iran | 0.92 | 2009 est. |
| 914 | Bulgaria | 0.92 | 2009 est. |
| 915 | European Union | 0.92 | 2009 est. |
| 916 | Chad | 0.92 | 2009 est. |
| 917 | Belize | 0.92 | 2009 est. |
| 918 | Antigua and Barbuda | 0.91 | 2009 est. |
| 919 | Timor-Leste | 0.91 | 2009 est. |
| 920 | San Marino | 0.91 | 2009 est. |
| 921 | Saint Martin | 0.91 | 2009 est. |
| 922 | Monaco | 0.91 | 2009 est. |
| 923 | Moldova | 0.91 | 2009 est. |
| 924 | Hungary | 0.91 | 2009 est. |
| 925 | Georgia | 0.91 | 2009 est. |
| 926 | El Salvador | 0.91 | 2009 est. |
| 927 | Estonia | 0.91 | 2009 est. |
| 928 | China | 0.91 | 2009 est. |
| 929 | Anguilla | 0.91 | 2009 est. |
| 930 | Aruba | 0.90 | 2009 est. |
| 931 | Iraq | 0.90 | 2009 est. |
| 932 | Zimbabwe | 0.90 | 2009 est. |
| 933 | Virgin Islands | 0.90 | 2009 est. |
| 934 | Saint Helena | 0.90 | 2009 est. |
| 935 | Solomon Islands | 0.90 | 2009 est. |
| 936 | India | 0.90 | 2009 est. |
| 937 | Bangladesh | 0.90 | 2009 est. |
| 938 | Armenia | 0.89 | 2009 est. |
| 939 | Nepal | 0.89 | 2009 est. |
| 940 | Syria | 0.89 | 2009 est. |
| 941 | Peru | 0.89 | 2009 est. |
| 942 | Mauritania | 0.89 | 2009 est. |
| 943 | Faroe Islands | 0.89 | 2009 est. |
| 944 | Lithuania | 0.89 | 2009 est. |
| 945 | Cayman Islands | 0.89 | 2009 est. |
| 946 | Armenia | 0.88 | 2009 est. |
| 947 | Virgin Islands | 0.88 | 2009 est. |
| 948 | Senegal | 0.88 | 2009 est. |
| 949 | Pakistan | 0.88 | 2009 est. |
| 950 | Macau | 0.88 | 2009 est. |
| 951 | Macau | 0.88 | 2009 est. |
| 952 | Hong Kong | 0.88 | 2009 est. |
| 953 | American Samoa | 0.88 | 2009 est. |
| 954 | Antigua and Barbuda | 0.87 | 2009 est. |
| 955 | Albania | 0.87 | 2009 est. |
| 956 | Belarus | 0.87 | 2009 est. |
| 957 | Panama | 0.87 | 2009 est. |
| 958 | Tunisia | 0.87 | 2009 est. |
| 959 | Sri Lanka | 0.87 | 2009 est. |
| 960 | Algeria | 0.86 | 2009 est. |
| 961 | Latvia | 0.86 | 2009 est. |
| 962 | Ukraine | 0.86 | 2009 est. |
| 963 | Saint Pierre and Miquelon | 0.86 | 2009 est. |
| 964 | Russia | 0.86 | 2009 est. |
| 965 | Papua New Guinea | 0.86 | 2009 est. |
| 966 | Paraguay | 0.86 | 2009 est. |
| 967 | New Caledonia | 0.86 | 2009 est. |
| 968 | Guatemala | 0.86 | 2009 est. |
| 969 | Costa Rica | 0.86 | 2009 est. |
| 970 | Dominican Republic | 0.86 | 2009 est. |
| 971 | Chad | 0.85 | 2009 est. |
| 972 | Gibraltar | 0.85 | 2009 est. |
| 973 | Cameroon | 0.85 | 2009 est. |
| 974 | Ghana | 0.85 | 2009 est. |
| 975 | Australia | 0.84 | 2009 est. |
| 976 | Turkey | 0.84 | 2009 est. |
| 977 | Sierra Leone | 0.84 | 2009 est. |
| 978 | New Zealand | 0.84 | 2009 est. |
| 979 | Kenya | 0.84 | 2009 est. |
| 980 | Eritrea | 0.84 | 2009 est. |
| 981 | Estonia | 0.84 | 2009 est. |
| 982 | Comoros | 0.84 | 2009 est. |
| 983 | Cuba | 0.83 | 2009 est. |
| 984 | Iceland | 0.83 | 2009 est. |
| 985 | Wallis and Futuna | 0.83 | 2009 est. |
| 986 | Thailand | 0.83 | 2009 est. |
| 987 | Fiji | 0.82 | 2009 est. |
| 988 | Lebanon | 0.82 | 2009 est. |
| 989 | Virgin Islands | 0.82 | 2009 est. |
| 990 | Saint Vincent and the Grenadines | 0.82 | 2009 est. |
| 991 | Sao Tome and Principe | 0.82 | 2009 est. |
| 992 | Saint Lucia | 0.82 | 2009 est. |
| 993 | Mexico | 0.82 | 2009 est. |
| 994 | Honduras | 0.82 | 2009 est. |
| 995 | Ireland | 0.81 | 2009 est. |
| 996 | Jamaica | 0.81 | 2009 est. |
| 997 | Niger | 0.81 | 2009 est. |
| 998 | Zimbabwe | 0.81 | 2009 est. |
| 999 | Namibia | 0.81 | 2009 est. |
| 1000 | Saint Martin | 0.81 | 2009 est. |
| 1001 | Indonesia | 0.80 | 2009 est. |
| 1002 | Madagascar | 0.80 | 2009 est. |
| 1003 | Jersey | 0.80 | 2009 est. |
| 1004 | Samoa | 0.80 | 2009 est. |
| 1005 | Venezuela | 0.80 | 2009 est. |
| 1006 | Singapore | 0.80 | 2009 est. |
| 1007 | Angola | 0.79 | 2009 est. |
| 1008 | Bolivia | 0.79 | 2009 est. |
| 1009 | Equatorial Guinea | 0.79 | 2009 est. |
| 1010 | Sweden | 0.79 | 2009 est. |
| 1011 | Malaysia | 0.79 | 2009 est. |
| 1012 | Canada | 0.78 | 2009 est. |
| 1013 | Cyprus | 0.78 | 2009 est. |
| 1014 | Denmark | 0.78 | 2009 est. |
| 1015 | Tanzania | 0.78 | 2009 est. |
| 1016 | Zimbabwe | 0.78 | 2009 est. |
| 1017 | Nicaragua | 0.78 | 2009 est. |
| 1018 | El Salvador | 0.78 | 2009 est. |
| 1019 | Guinea | 0.78 | 2009 est. |
| 1020 | Greece | 0.78 | 2009 est. |
| 1021 | Antigua and Barbuda | 0.77 | 2009 est. |
| 1022 | Macedonia | 0.77 | 2009 est. |
| 1023 | Turkmenistan | 0.77 | 2009 est. |
| 1024 | Israel | 0.77 | 2009 est. |
| 1025 | Mongolia | 0.77 | 2009 est. |
| 1026 | Dominica | 0.76 | 2009 est. |
| 1027 | Malta | 0.76 | 2009 est. |
| 1028 | Suriname | 0.76 | 2009 est. |
| 1029 | Puerto Rico | 0.76 | 2009 est. |
| 1030 | United Kingdom | 0.76 | 2009 est. |
| 1031 | San Marino | 0.76 | 2009 est. |
| 1032 | Philippines | 0.76 | 2009 est. |
| 1033 | Netherlands | 0.76 | 2009 est. |
| 1034 | Liechtenstein | 0.76 | 2009 est. |
| 1035 | Laos | 0.76 | 2009 est. |
| 1036 | Burma | 0.75 | 2009 est. |
| 1037 | Colombia | 0.75 | 2009 est. |
| 1038 | Uzbekistan | 0.75 | 2009 est. |
| 1039 | United States | 0.75 | 2009 est. |
| 1040 | Trinidad and Tobago | 0.75 | 2009 est. |
| 1041 | Norway | 0.75 | 2009 est. |
| 1042 | Morocco | 0.75 | 2009 est. |
| 1043 | Ethiopia | 0.75 | 2009 est. |
| 1044 | Northern Mariana Islands | 0.74 | 2009 est. |
| 1045 | Micronesia, Federated States of | 0.74 | 2009 est. |
| 1046 | Guernsey | 0.74 | 2009 est. |
| 1047 | Kiribati | 0.74 | 2009 est. |
| 1048 | Tajikistan | 0.74 | 2009 est. |
| 1049 | Mauritania | 0.74 | 2009 est. |
| 1050 | Malawi | 0.74 | 2009 est. |
| 1051 | Kosovo | 0.74 | 2009 est. |
| 1052 | Japan | 0.74 | 2009 est. |
| 1053 | Egypt | 0.74 | 2009 est. |
| 1054 | Brazil | 0.73 | 2009 est. |
| 1055 | Western Sahara | 0.73 | 2009 est. |
| 1056 | Chad | 0.73 | 2009 est. |
| 1057 | Chile | 0.72 | 2009 est. |
| 1058 | Spain | 0.72 | 2009 est. |
| 1059 | Somalia | 0.72 | 2009 est. |
| 1060 | Saint Kitts and Nevis | 0.72 | 2009 est. |
| 1061 | Italy | 0.72 | 2009 est. |
| 1062 | France | 0.72 | 2009 est. |
| 1063 | Germany | 0.72 | 2009 est. |
| 1064 | Gabon | 0.72 | 2009 est. |
| 1065 | Guyana | 0.72 | 2009 est. |
| 1066 | Austria | 0.71 | 2009 est. |
| 1067 | Belgium | 0.71 | 2009 est. |
| 1068 | Switzerland | 0.71 | 2009 est. |
| 1069 | Uganda | 0.71 | 2009 est. |
| 1070 | West Bank | 0.71 | 2009 est. |
| 1071 | Tonga | 0.71 | 2009 est. |
| 1072 | Mozambique | 0.71 | 2009 est. |
| 1073 | Argentina | 0.70 | 2009 est. |
| 1074 | Bermuda | 0.70 | 2009 est. |
| 1075 | Zambia | 0.70 | 2009 est. |
| 1076 | Serbia | 0.70 | 2009 est. |
| 1077 | Portugal | 0.70 | 2009 est. |
| 1078 | Luxembourg | 0.70 | 2009 est. |
| 1079 | Isle of Man | 0.70 | 2009 est. |
| 1080 | Congo, Republic of the | 0.70 | 2009 est. |
| 1081 | Benin | 0.70 | 2009 est. |
| 1082 | Bahamas, The | 0.69 | 2009 est. |
| 1083 | Bosnia and Herzegovina | 0.69 | 2009 est. |
