Field Listing :: Religions :: The World Factbook - Central Intelligence Agency

This entry is an ordered listing of religions by adherents starting with the largest group and sometimes includes the percent of total population. The core characteristics and beliefs of the world's major religions are described below.
Baha'i - Founded by Mirza Husayn-Ali (known as Baha'u'llah) in Iran in 1852, Baha'i faith emphasizes monotheism and believes in one eternal transcendent God. Its guiding focus is to encourage the unity of all peoples on the earth so that justice and peace may be achieved on earth. Baha'i revelation contends the prophets of major world religions reflect some truth or element of the divine, believes all were manifestations of God given to specific communities in specific times, and that Baha'u'llah is an additional prophet meant to call all humankind. Bahais are an open community, located worldwide, with the greatest concentration of believers in South Asia.
Buddhism - Religion or philosophy inspired by the 5th century B.C. teachings of Siddhartha Gautama (also known as Gautama Buddha "the enlightened one"). Buddhism focuses on the goal of spiritual enlightenment centered on an understanding of Gautama Buddha's Four Noble Truths on the nature of suffering, and on the Eightfold Path of spiritual and moral practice, to break the cycle of suffering of which we are a part. Buddhism ascribes to a karmic system of rebirth. Several schools and sects of Buddhism exist, differing often on the nature of the Buddha, the extent to which enlightenment can be achieved - for one or for all, and by whom - religious orders or laity.
Basic Groupings
   Theravada Buddhism: The oldest Buddhist school, Theravada is practiced mostly in Sri Lanka, Cambodia, Laos, Burma, and Thailand, with minority representation elsewhere in Asia and the West. Theravadans follow the Pali Canon of Buddha's teachings, and believe that one may escape the cycle of rebirth, worldly attachment, and suffering for oneself; this process may take one or several lifetimes.
   Mahayana Buddhism, including subsets Zen and Tibetan (Lamaistic) Buddhism: Forms of Mahayana Buddhism are common in East Asia and Tibet, and parts of the West. Mahayanas have additional scriptures beyond the Pali Canon and believe the Buddha is eternal and still teaching. Unlike Theravada Buddhism, Mahayana schools maintain the Buddha-nature is present in all beings and all will ultimately achieve enlightenment.
    Hoa Hao: a minority tradition of Buddhism practiced in Vietnam that stresses lay participation, primarily by peasant farmers; it eschews expensive ceremonies and temples and relocates the primary practices into the home.
Christianity - Descending from Judaism, Christianity's central belief maintains Jesus of Nazareth is the promised messiah of the Hebrew Scriptures, and that his life, death, and resurrection are salvific for the world. Christianity is one of the three monotheistic Abrahamic faiths, along with Islam and Judaism, which traces its spiritual lineage to Abraham of the Hebrew Scriptures. Its sacred texts include the Hebrew Bible and the New Testament (or the Christian Gospels).
Basic Groupings
   Catholicism (or Roman Catholicism): This is the oldest established western Christian church and the world's largest single religious body. It is supranational, and recognizes a hierarchical structure with the Pope, or Bishop of Rome, as its head, located at the Vatican. Catholics believe the Pope is the divinely ordered head of the Church from a direct spiritual legacy of Jesus' apostle Peter. Catholicism is comprised of 23 particular Churches, or Rites - one Western (Roman or Latin-Rite) and 22 Eastern. The Latin Rite is by far the largest, making up about 98% of Catholic membership. Eastern-Rite Churches, such as the Maronite Church and the Ukrainian Catholic Church, are in communion with Rome although they preserve their own worship traditions and their immediate hierarchy consists of clergy within their own rite. The Catholic Church has a comprehensive theological and moral doctrine specified for believers in its catechism, which makes it unique among most forms of Christianity.
   Mormonism (including the Church of Jesus Christ of Latter-Day Saints): Originating in 1830 in the United States under Joseph Smith, Mormonism is not characterized as a form of Protestant Christianity because it claims additional revealed Christian scriptures after the Hebrew Bible and New Testament. The Book of Mormon maintains there was an appearance of Jesus in the New World following the Christian account of his resurrection, and that the Americas are uniquely blessed continents. Mormonism believes earlier Christian traditions, such as the Roman Catholic, Orthodox, and Protestant reform faiths, are apostasies and that Joseph Smith's revelation of the Book of Mormon is a restoration of true Christianity. Mormons have a hierarchical religious leadership structure, and actively proselytize their faith; they are located primarily in the Americas and in a number of other Western countries.
   Jehovah's Witnesses structure their faith on the Christian Bible, but their rejection of the Trinity is distinct from mainstream Christianity. They believe that a Kingdom of God, the Theocracy, will emerge following Armageddon and usher in a new earthly society. Adherents are required to evangelize and to follow a strict moral code.
   Orthodox Christianity: The oldest established eastern form of Christianity, the Holy Orthodox Church, has a ceremonial head in the Bishop of Constantinople (Istanbul), also known as a Patriarch, but its various regional forms (e.g., Greek Orthodox, Russian Orthodox, Serbian Orthodox, Ukrainian Orthodox) are autocephalous (independent of Constantinople's authority, and have their own Patriarchs). Orthodox churches are highly nationalist and ethnic. The Orthodox Christian faith shares many theological tenets with the Roman Catholic Church, but diverges on some key premises and does not recognize the governing authority of the Pope.
   Protestant Christianity: Protestant Christianity originated in the 16th century as an attempt to reform Roman Catholicism's practices, dogma, and theology. It encompasses several forms or denominations which are extremely varied in structure, beliefs, relationship to state, clergy, and governance. Many protestant theologies emphasize the primary role of scripture in their faith, advocating individual interpretation of Christian texts without the mediation of a final religious authority such as the Roman Pope. The oldest Protestant Christianities include Lutheranism, Calvinism (Presbyterians), and Anglican Christianity (Episcopalians), which have established liturgies, governing structure, and formal clergy. Other variants on Protestant Christianity, including Pentecostal movements and independent churches, may lack one or more of these elements, and their leadership and beliefs are individualized and dynamic.
Hinduism - Originating in the Vedic civilization of India (second and first millennium B.C.), Hinduism is an extremely diverse set of beliefs and practices with no single founder or religious authority. Hinduism has many scriptures; the Vedas, the Upanishads, and the Bhagavad-Gita are among some of the most important. Hindus may worship one or many deities, usually with prayer rituals within their own home. The most common figures of devotion are the gods Vishnu, Shiva, and a mother goddess, Devi. Most Hindus believe the soul, or atman, is eternal, and goes through a cycle of birth, death, and rebirth (samsara) determined by one's positive or negative karma, or the consequences of one's actions. The goal of religious life is to learn to act so as to finally achieve liberation (moksha) of one's soul, escaping the rebirth cycle.
Islam - The third of the monotheistic Abrahamic faiths, Islam originated with the teachings of Muhammad in the 7th century. Muslims believe Muhammad is the final of all religious prophets (beginning with Abraham) and that the Qu'ran, which is the Islamic scripture, was revealed to him by God. Islam derives from the word submission, and obedience to God is a primary theme in this religion. In order to live an Islamic life, believers must follow the five pillars, or tenets, of Islam, which are the testimony of faith (shahada), daily prayer (salah), giving alms (zakah), fasting during Ramadan (sawm), and the pilgrimage to Mecca (hajj).
Basic Groupings
   The two primary branches of Islam are Sunni and Shia, which split from each other over a religio-political leadership dispute about the rightful successor to Muhammad. The Shia believe Muhammad's cousin and son-in-law, Ali, was the only divinely ordained Imam (religious leader), while the Sunni maintain the first three caliphs after Muhammad were also legitimate authorities. In modern Islam, Sunnis and Shia continue to have different views of acceptable schools of Islamic jurisprudence, and who is a proper Islamic religious authority. Islam also has an active mystical branch, Sufism, with various Sunni and Shia subsets.
    Sunni Islam accounts for over 75% of the world's Muslim population. It recognizes the Abu Bakr as the first caliph after Muhammad. Sunni has four schools of Islamic doctrine and law - Hanafi, Maliki, Shafi'i, and Hanbali - which uniquely interpret the Hadith, or recorded oral traditions of Muhammad. A Sunni Muslim may elect to follow any one of these schools, as all are considered equally valid.
    Shia Islam represents 10-20% of Muslims worldwide, and its distinguishing feature is its reverence for Ali as an infallible, divinely inspired leader, and as the first Imam of the Muslim community after Muhammad. A majority of Shia are known as "Twelvers," because they believe that the 11 familial successor imams after Muhammad culminate in a 12th Imam (al-Mahdi) who is hidden in the world and will reappear at its end to redeem the righteous.
Variants
   Ismaili faith: A sect of Shia Islam, its adherents are also known as "Seveners," because they believe that the rightful seventh Imam in Islamic leadership was Isma'il, the elder son of Imam Jafar al-Sadiq. Ismaili tradition awaits the return of the seventh Imam as the Mahdi, or Islamic messianic figure. Ismailis are located in various parts of the world, particularly South Asia and the Levant.
   Alawi faith: Another Shia sect of Islam, the name reflects followers' devotion to the religious authority of Ali. Alawites are a closed, secretive religious group who assert they are Shia Muslims, although outside scholars speculate their beliefs may have a syncretic mix with other faiths originating in the Middle East. Alawis live mostly in Syria, Lebanon, and Turkey.
   Druze faith: A highly secretive tradition and a closed community that derives from the Ismaili sect of Islam; its core beliefs are thought to emphasize a combination of Gnostic principles believing that the Fatimid caliph, al-Hakin, is the one who embodies the key aspects of goodness of the universe, which are, the intellect, the word, the soul, the preceder, and the follower. The Druze have a key presence in Syria, Lebanon, and Israel.
Jainism - Originating in India, Jain spiritual philosophy believes in an eternal human soul, the eternal universe, and a principle of "the own nature of things." It emphasizes compassion for all living things, seeks liberation of the human soul from reincarnation through enlightenment, and values personal responsibility due to the belief in the immediate consequences of one's behavior. Jain philosophy teaches non-violence and prescribes vegetarianism for monks and laity alike; its adherents are a highly influential religious minority in Indian society.
Judaism - One of the first known monotheistic religions, likely dating to between 2000-1500 B.C., Judaism is the native faith of the Jewish people, based upon the belief in a covenant of responsibility between a sole omnipotent creator God and Abraham, the patriarch of Judaism's Hebrew Bible, or Tanakh. Divine revelation of principles and prohibitions in the Hebrew Scriptures form the basis of Jewish law, or halakhah, which is a key component of the faith. While there are extensive traditions of Jewish halakhic and theological discourse, there is no final dogmatic authority in the tradition. Local communities have their own religious leadership. Modern Judaism has three basic categories of faith: Orthodox, Conservative, and Reform/Liberal. These differ in their views and observance of Jewish law, with the Orthodox representing the most traditional practice, and Reform/Liberal communities the most accommodating of individualized interpretations of Jewish identity and faith.
Shintoism - A native animist tradition of Japan, Shinto practice is based upon the premise that every being and object has its own spirit or kami. Shinto practitioners worship several particular kamis, including the kamis of nature, and families often have shrines to their ancestors' kamis. Shintoism has no fixed tradition of prayers or prescribed dogma, but is characterized by individual ritual. Respect for the kamis in nature is a key Shinto value. Prior to the end of World War II, Shinto was the state religion of Japan, and bolstered the cult of the Japanese emperor.
Sikhism - Founded by the Guru Nanak (born 1469), Sikhism believes in a non-anthropomorphic, supreme, eternal, creator God; centering one's devotion to God is seen as a means of escaping the cycle of rebirth. Sikhs follow the teachings of Nanak and nine subsequent gurus. Their scripture, the Guru Granth Sahib - also known as the Adi Granth - is considered the living Guru, or final authority of Sikh faith and theology. Sikhism emphasizes equality of humankind and disavows caste, class, or gender discrimination.
Taoism - Chinese philosophy or religion based upon Lao Tzu's Tao Te Ching, which centers on belief in the Tao, or the way, as the flow of the universe and the nature of things. Taoism encourages a principle of non-force, or wu-wei, as the means to live harmoniously with the Tao. Taoists believe the esoteric world is made up of a perfect harmonious balance and nature, while in the manifest world - particularly in the body - balance is distorted. The Three Jewels of the Tao - compassion, simplicity, and humility - serve as the basis for Taoist ethics.
Zoroastrianism - Originating from the teachings of Zoroaster in about the 9th or 10th century B.C., Zoroastrianism may be the oldest continuing creedal religion. Its key beliefs center on a transcendent creator God, Ahura Mazda, and the concept of free will. The key ethical tenets of Zoroastrianism expressed in its scripture, the Avesta, are based on a dualistic worldview where one may prevent chaos if one chooses to serve God and exercises good thoughts, good words, and good deeds. Zoroastrianism is generally a closed religion and members are almost always born to Zoroastrian parents. Prior to the spread of Islam, Zoroastrianism dominated greater Iran. Today, though a minority, Zoroastrians remain primarily in Iran, India (where they are known as Parsi), and Pakistan.
Traditional beliefs
    Animism: the belief that non-human entities contain souls or spirits.
    Badimo: a form of ancestor worship of the Tswana people of Botswana.
    Confucianism: an ideology that humans are perfectible through self-cultivation and self-creation; developed from teachings of the Chinese philosopher Confucius. Confucianism has strongly influenced the culture and beliefs of East Asian countries, including China, Japan, Korea, Singapore, Taiwan, and Vietnam.
    Inuit beliefs are a form of shamanism (see below) based on animistic principles of the Inuit or Eskimo peoples.
    Kirant: the belief system of the Kirat, a people who live mainly in the Himalayas of Nepal. It is primarily a form of polytheistic shamanism, but includes elements of animism and ancestor worship.
    Pagan is a blanket term used to describe many unconnected belief practices throughout history, usually in reference to religions outside of the Abrahamic category (monotheistic faiths like Judaism, Christianity, and Islam).
    Shamanism: beliefs and practices promoting communication with the spiritual world. Shamanistic beliefs are organized around a shaman or medicine man who - as an intermediary between the human and spirit world - is believed to be able to heal the sick (by healing their souls), communicate with the spirit world, and help souls into the afterlife through the practice of entering a trance. In shaman-based religions, the shaman is also responsible for leading sacred rites.
    Spiritualism: the belief that souls and spirits communicate with the living usually through intermediaries called mediums.
Syncretic (fusion of diverse religious beliefs and practices)
    Cao Dai: a nationalistic Vietnamese sect, officially established in 1926, that draws practices and precepts from Confucianism, Taoism, Buddhism, and Catholicism.
    Chondogyo: or the religion of the Heavenly Way, is based on Korean shamanism, Buddhism, and Korean folk traditions, with some elements drawn from Christianity. Formulated in the 1860s, it holds that God lives in all of us and strives to convert society into a paradise on earth, populated by believers transformed into intelligent moral beings with a high social conscience.
    Kimbanguist: a puritan form of the Baptist denomination founded by Simon Kimbangu in the 1920s in what is now the Democratic Republic of Congo. Adherents believe that salvation comes through Jesus' death and resurrection, like Christianity, but additionally that living a spiritually pure life following strict codes of conduct is required for salvation.
    Modekngei: a hybrid of Christianity and ancient Palauan culture and oral traditions founded around 1915 on the island of Babeldaob. Adherents simultaneously worship Jesus Christ and Palauan goddesses.
    Rastafarian: an afro-centrist ideology and movement based on Christianity that arose in Jamaica in the 1930s; it believes that Haile Selassie I, Emperor of Ethiopia from 1930-74, was the incarnation of the second coming of Jesus.
    Santeria: practiced in Cuba, the merging of the Yoruba religion of Nigeria with Roman Catholicism and native Indian traditions. Its practitioners believe that each person has a destiny and eventually transcends to merge with the divine creator and source of all energy, Olorun.
    Voodoo/Vodun: a form of spirit and ancestor worship combined with some Christian faiths, especially Catholicism. Haitian and Louisiana Voodoo, which have included more Catholic practices, are separate from West African Vodun, which has retained a focus on spirit worship.
Non-religious
    Agnosticism: the belief that most things are unknowable. In regard to religion it is usually characterized as neither a belief nor non belief in a deity.
    Atheism: the belief that there are no deities of any kind.

| Country | Religions |
| **Mauritius** | Hindu 48.5%, Roman Catholic 26.3%, Muslim 17.3%, other Christian 6.4%, other 0.6%, none 0.7%, unspecified 0.1% (2011 est.) |
| **Mexico** | Roman Catholic 82.7%, Pentecostal 1.6%, Jehovah's Witness 1.4%, other Evangelical Churches 5%, other 1.9%, none 4.7%, unspecified 2.7% (2010 est.) |
| **Micronesia, Federated States of** | Roman Catholic 54.7%, Protestant 41.1% (includes Congregational 38.5%, Baptist 1.1%, Seventh Day Adventist 0.8%, Assembly of God 0.7%), Mormon 1.5%, other 1.9%, none 0.7%, unspecified 0.1% (2010 est.) |
| **Moldova** | Orthodox 90.1%, other Christian 2.6%, other 0.1%, agnostic (2014 est.) |
| **Monaco** | Roman Catholic 90% (official), other 10% |
| **Mongolia** | Buddhist 53%, Muslim 3%, Shamanist 2.9%, Christian 2.2%, other 0.4%, none 38.6% (2010 est.) |
| **Montenegro** | Orthodox 72.1%, Muslim 19.1%, Catholic 3.4%, atheist 1.2%, other 1.5%, unspecified 2.6% (2011 est.) |
| **Montserrat** | Protestant 67.1% (includes Anglican 21.8%, Methodist 17%, Pentecostal 14.1%, Seventh Day Adventist 10.5%, and Church of God 3.7%), Roman Catholic 11.6%, Rastafarian 1.4%, other 6.5%, none 2.6%, unspecified 10.8% (2001 est.) |
| **Morocco** | Muslim 99% (official; virtually all Sunni, <0.1% Shia), other 1% (includes Christian, Jewish, and Baha'i); note - Jewish about 6,000 (2010 est.) |
| **Mozambique** | Roman Catholic 27.2%, Muslim 18.9%, Zionist Christian 15.6%, Evangelical/Pentecostal 15.3%, Anglican 1.7%, other 4.8%, none 13.9%, unspecified 2.5% (2017 est.) |
| **Namibia** | Christian 80% to 90% (at least 50% Lutheran), indigenous beliefs 10% to 20% |
| **Nauru** | Protestant 60.4% (includes Nauru Congregational 35.7%, Assembly of God 13%, Nauru Independent Church 9.5%, Baptist 1.5%, and Seventh Day Adventist 0.7%), Roman Catholic 33%, other 3.7%, none 1.8%, unspecified 1.1% (2011 est.) |
| **Nepal** | Hindu 81.3%, Buddhist 9%, Muslim 4.4%, Kirant 3.1%, Christian 1.4%, other 0.5%, unspecified 0.2% (2011 est.) |
| **Netherlands** | Roman Catholic 23.6%, Protestant 14.9% (includes Dutch Reformed 6.4%, Protestant Church of The Netherlands 5.6%, Calvinist 2.9%), Muslim 5.1%, other 5.6% (includes Hindu, Buddhist, Jewish), none 50.7% (2017 est.) |
| **New Caledonia** | Roman Catholic 60%, Protestant 30%, other 10% |
| **New Zealand** | Christian 37.3% (Catholic 10.1%, Anglican 6.8%, Presbyterian and Congregational 5.2%, Pentecostal 1.8%, Methodist 1.6%, Mormon 1.2%, other 10.7%), Hindu 2.7%, Maori 1.3%, Muslim, 1.3%, Buddhist 1.1%, other religion 1.6% (includes Judaism, Spiritualism and New Age religions, Baha'i, Asian religions other than Buddhism), no religion 48.6%, objected to answering 6.7% (2018 est.) |
| | *note:* based on the 2018 census of the usually resident population; percentages add up to more than 100% because respondents were able to identify more than one religion |
| **Nicaragua** | Roman Catholic 50%, Evangelical 33.2%, other 2.9%, unspecified 13.2%, none 0.7% (2017 est.) |
| **Niger** | Muslim 99.3%, Christian 0.3%, animist 0.2%, none 0.1% (2012 est.) |
| **Nigeria** | Muslim 53.5%, Roman Catholic 10.6%, other Christian 35.3%, other .6% (2018 est.) |
| **Niue** | Ekalesia Niue (Congregational Christian Church of Niue - a Protestant church founded by missionaries from the London Missionary Society) 67%, other Protestant 3% (includes Seventh Day Adventist 1%, Presbyterian 1%, and Methodist 1%), Mormon 10%, Roman Catholic 10%, Jehovah's Witnesses 2%, other 6%, none 2% (2011 est.) |
| **Norfolk Island** | Protestant 46.8% (Anglican 33.6%, Uniting Church in Australia 12.8%, Seventh Day Adventist 3.2%), Roman Catholic 12.6%, other Christian 2.9%, other 1.4%, none 26.7%, unspecified 9.5% (2016 est.) |
| **North Macedonia** | Macedonian Orthodox 64.8%, Muslim 33.3%, other Christian 0.4%, other and unspecified 1.5% (2002 est.) |
| **Northern Mariana Islands** | Christian (Roman Catholic majority, although traditional beliefs and taboos may still be found) |
| **Norway** | Church of Norway (Evangelical Lutheran - official) 70.6%, Muslim 3.2%, Roman Catholic 3%, other Christian 3.7%, other 2.5%, unspecified 17% (2016 est.) |
| **Oman** | Muslim 85.9%, Christian 6.5%, Hindu 5.5%, Buddhist 0.8%, Jewish <0.1%, other 1%, unaffiliated 0.2% (2010 est.) |
| | *note:* Omani citizens represent approximately 56.4% of the population and are overwhelming Muslim (Ibadhi and Sunni sects each constitute about 45% and Shia about 5%); Christians, Hindus, and Buddhists account for roughly 5% of Omani citizens |
| **Pakistan** | Muslim (official) 96.4% (Sunni 85-90%, Shia 10-15%), other (includes Christian and Hindu) 3.6% (2010 est.) |
| **Palau** | Roman Catholic 45.3%, Protestant 34.9% (includes Evangelical 26.4%, Seventh Day Adventist 6.9%, Assembly of God .9%, Baptist .7%), Modekngei 5.7% (indigenous to Palau), Muslim 3%, Mormon 1.5%, other 9.7% (2015 est.) |
| **Panama** | Roman Catholic 85%, Protestant 15% |
| **Papua New Guinea** | Protestant 64.3% (Evangelical Lutheran 18.4%, Seventh Day Adventist 12.9%, Pentecostal 10.4%, United Church 10.3%, Evangelical Alliance 5.9%, Anglican 3.2%, Baptist 2.8%, Salvation Army .4%), Roman Catholic 26%, other Christian 5.3%, non-Christian 1.4%, unspecified 3.1% (2011 est.) |
| | *note:* data represent only the citizen population; roughly .3% of the population are non-citizens, consisting of Christian 52% (predominantly Roman Catholic), other 10.7% , none 37.3% |
| **Paraguay** | Roman Catholic 89.6%, Protestant 6.2%, other Christian 1.1%, other or unspecified 1.9%, none 1.1% (2002 census) |
| **Peru** | Roman Catholic 60%, Christian 14.6% (includesÂ evangelical 11.1%, other 3.5%), other .3%, none 4%, unspecified 21.1% (2017 est.) |
| **Philippines** | Roman Catholic 80.6%, Protestant 8.2% (includes Philippine Council of Evangelical Churches 2.7%, National Council of Churches in the Philippines 1.2%, other Protestant 4.3%), other Christian 3.4%, Muslim 5.6%, tribal religions .2%, other 1.9%, none .1% (2010 est.) |
| **Pitcairn Islands** | Seventh-Day Adventist 100% |
| **Poland** | Catholic 85.9% (includes Roman Catholic 85.6% and Greek Catholic, Armenian Catholic, and Byzantine-Slavic Catholic .3%), Orthodox 1.3% (almost all are Polish Autocephalous Orthodox), Protestant 0.4% (mainly Augsburg Evangelical and Pentacostal), other 0.4% (includes Jehovah's Witness, Buddhist, Hare Krishna, Gaudiya Vaishnavism, Muslim, Jewish, Mormon), unspecified 12.1% (2017 est.) |
| **Portugal** | Roman Catholic 81%, other Christian 3.3%, other (includes Jewish, Muslim) 0.6%, none 6.8%, unspecified 8.3% (2011 est.) |
| | *note:* represents population 15 years of age and older |
| **Puerto Rico** | Roman Catholic 85%, Protestant and other 15% |
| **Qatar** | Muslim 67.7%, Christian 13.8%, Hindu 13.8%, Buddhist 3.1%, folk religion <.1%, Jewish <.1%, other 0.7%, unaffiliated 0.9% (2010 est.) |
| **Romania** | Eastern Orthodox (including all sub-denominations) 81.9%, Protestant (various denominations including Reformed and Pentecostal) 6.4%, Roman Catholic 4.3%, other (includes Muslim) 0.9%, none or atheist 0.2%, unspecified 6.3% (2011 est.) |
| **Russia** | Russian Orthodox 15-20%, Muslim 10-15%, other Christian 2% (2006 est.) |
| | *note:* estimates are of practicing worshipers; Russia has large populations of non-practicing believers and non-believers, a legacy of over seven decades of official atheism under Soviet rule; Russia officially recognizes Orthodox Christianity, Islam, Judaism, and Buddhism as the country's traditional religions |
| **Rwanda** | Protestant 49.5% (includes Adventist 11.8% and other Protestant 37.7%), Roman Catholic 43.7%, Muslim 2%, other 0.9% (includes Jehovah's Witness), none 2.5%, unspecified 1.3% (2012 est.) |
| **Saint Barthelemy** | Roman Catholic, Protestant, Jehovah's Witnesses |
| **Saint Helena, Ascension, and Tristan da Cunha** | Protestant 75.9% (includes Anglican 68.9, Baptist 2.1%, Seventh Day Adventist 1.8%, Salvation Army 1.7%, New Apostolic 1.4%), Jehovah's Witness 4.1%, Roman Catholic 1.2%, other 2.5% (includes Baha'i), unspecified 0.8%, none 6.1%, no response 9.4% (2016 est.) |
| | *note:* data represent Saint Helena only |
| **Saint Kitts and Nevis** | Protestant 74.4% (includes Anglican 20.6%, Methodist 19.1%, Pentecostal 8.2%, Church of God 6.8%, Moravian 5.5%, Baptist 4.8%, Seventh Day Adventist 4.7%, Evangelical 2.6%, Bretheren 1.8%, other .3%), Roman Catholic 6.7%, Rastafarian 1.7%, Jehovah's Witness 1.3%, other 7.6%, none 5.2%, unspecified 3.2% (2001 est.) |
| **Saint Lucia** | Roman Catholic 61.5%, Protestant 25.5% (includes Seventh Day Adventist 10.4%, Pentecostal 8.9%, Baptist 2.2%, Anglican 1.6%, Church of God 1.5%, other Protestant 0.9%), other Christian 3.4% (includes Evangelical 2.3% and Jehovah's Witness 1.1%), Rastafarian 1.9%, other 0.4%, none 5.9%, unspecified 1.4% (2010 est.) |
| **Saint Martin** | Roman Catholic, Jehovah's Witness, Protestant, Hindu |
| **Saint Pierre and Miquelon** | Roman Catholic 99%, other 1% |
| **Saint Vincent and the Grenadines** | Protestant 75% (Pentecostal 27.6%, Anglican 13.9%, Seventh Day Adventist 11.6%,Â  Baptist 8.9%, Methodist 8.7%,Â Evangelical 3.8%, Salvation Army .3%, Presbyterian/Congregational .3%), Roman Catholic 6.3%,Â  Rastafarian 1.1%, Jehovah's Witness 0.8%, other 4.7%, none 7.5%, unspecified 4.7% (2012 est.) |
| **Samoa** | Protestant 54.9% (Congregationalist 29%, Methodist 12.4%, Assembly of God 6.8%, Seventh Day Adventist 4.4%, other Protestant 2.3%), Roman Catholic 18.8%, Mormon 16.9%, Worship Centre 2.8%, other Christian 3.6%, other 2.9% (includes Baha'i, Muslim), none 0.2% (2016 est.) |
| **San Marino** | Roman Catholic |
| **Sao Tome and Principe** | Catholic 55.7%, Adventist 4.1%, Assembly of God 3.4%, New Apostolic 2.9%, Mana 2.3%, Universal Kingdom of God 2%, Jehovah's Witness 1.2%, other 6.2%, none 21.2%, unspecified 1% (2012 est.) |
| **Saudi Arabia** | Muslim (official; citizens are 85-90% Sunni and 10-15% Shia), other (includes Eastern Orthodox, Protestant, Roman Catholic, Jewish, Hindu, Buddhist, and Sikh) (2012 est.) |
| | *note:* despite having a large expatriate community of various faiths (more than 30% of the population), most forms of public religious expression inconsistent with the government-sanctioned interpretation of Sunni Islam are restricted; non-Muslims are not allowed to have Saudi citizenship and non-Muslim places of worship are not permitted (2013) |
| **Senegal** | Muslim 95.9% (most adhere to one of the four main Sufi brotherhoods), Christian 4.1% (mostly Roman Catholic) (2016 est.) |
| **Serbia** | Orthodox 84.6%, Catholic 5%, Muslim 3.1%, Protestant 1%, atheist 1.1%, other 0.8% (includes agnostics, other Christians, Eastern, Jewish), undeclared or unknown 4.5% (2011 est.) |
| | *note:* most ethnic Albanians boycotted the 2011 census |
| **Seychelles** | Roman Catholic 76.2%, Protestant 10.5% (Anglican 6.1%, Pentecostal Assembly 1.5%, Seventh Day Adventist 1.2%, other Protestant 1.7%), other Christian 2.4%, Hindu 2.4%, Muslim 1.6%, other non-Christian 1.1%, unspecified 4.8%, none 0.9% (2010 est.) |
| **Sierra Leone** | Muslim 78.6%, Christian 20.8%, other 0.3%, unspecified 0.2% (2013 est.) |
| **Singapore** | Buddhist 33.2%, Christian 18.8%, Muslim 14%, Taoist 10%, Hindu 5%, other 0.6%, none 18.5% (2015 est.) |
| **Sint Maarten** | Protestant 41.9% (Pentecostal 14.7%, Methodist 10.0%, Seventh Day Adventist 6.6%, Baptist 4.7%, Anglican 3.1%, other Protestant 2.8%), Roman Catholic 33.1%, Hindu 5.2%, Christian 4.1%, Jehovah's Witness 1.7%, Evangelical 1.4%, Muslim/Jewish 1.1%, other 1.3% (includes Buddhist, Sikh, Rastafarian), none 7.9%, no response 2.4% (2011 est.) |
| **Slovakia** | Roman Catholic 62%, Protestant 8.2%, Greek Catholic 3.8%, other or unspecified 12.5%, none 13.4% (2011 est.) |
| **Slovenia** | Catholic 57.8%, Muslim 2.4%, Orthodox 2.3%, other Christian 0.9%, unaffiliated 3.5%, other or unspecified 23%, none 10.1% (2002 census) |
| **Solomon Islands** | Protestant 73.4% (Church of Melanesia 31.9%, South Sea Evangelical 17.1%, Seventh Day Adventist 11.7%, United Church 10.1%, Christian Fellowship Church 2.5%), Roman Catholic 19.6%, other Christian 2.9%, other 4%, unspecified 0.1% (2009 est.) |
| **Somalia** | Sunni Muslim (Islam) (official, according to the 2012 Transitional Federal Charter) |
| **South Africa** | Christian 86%, ancestral, tribal, animist, or other traditional African religions 5.4%, Muslim 1.9%, other 1.5%, nothing in particular 5.2% (2015 est.) |
| **South Sudan** | animist, Christian, Muslim |
| **Spain** | Roman Catholic 68.9%, atheist 11.3%, agnostic 7.6%, other 2.8%, non-believer 8.2%, unspecified 1.1% (2019 est.) |
| **Sri Lanka** | Buddhist (official) 70.2%, Hindu 12.6%, Muslim 9.7%, Roman Catholic 6.1%, other Christian 1.3%, other 0.05% (2012 est.) |
| **Sudan** | Sunni Muslim, small Christian minority |
| **Suriname** | Protestant 23.6% (includes Evangelical 11.2%, Moravian 11.2%, Reformed .7%, Lutheran .5%), Hindu 22.3%, Roman Catholic 21.6%, Muslim 13.8%, other Christian 3.2%, Winti 1.8%, Jehovah's Witness 1.2%, other 1.7%, none 7.5%, unspecified 3.2% (2012 est.) |
| **Sweden** | Church of Sweden (Lutheran) 60.2%, other (includes Roman Catholic, Orthodox, Baptist, Muslim, Jewish, and Buddhist) 8.5%, none or unspecified 31.3% (2017 est.) |
| | *note:* estimates reflect registered members of faith communities eligible for state funding (not all religions are state-funded and not all people who identify with a particular religion are registered members); an estimated 57.7% of Sweden's population were members of the Church of Sweden in 2018 |
| **Switzerland** | Roman Catholic 35.9%, Protestant 23.8%, other Christian 5.9%, Muslim 5.4%, Jewish 0.3%, other 1.4%, none 26%, unspecified 1.4% (2017 est.) |
| **Syria** | Muslim 87% (official; includes Sunni 74% and Alawi, Ismaili, and Shia 13%), Christian 10% (includes Orthodox, Uniate, and Nestorian), Druze 3%, Jewish (few remaining in Damascus and Aleppo) |
| | *note:*Â  the Christian population may be considerably smaller as a result of Christians fleeing the country duringÂ the ongoing civil war |
| **Taiwan** | Buddhist 35.3%, Taoist 33.2%, Christian 3.9%, folk (includes Confucian) approximately 10%, none or unspecified 18.2% (2005 est.) |
