CIA - The World Factbook -- Field Listing - Executive branch

| Country | Executive branch |
| **Czech Republic** | *chief of state:* President Vaclav KLAUS (since 7 March 2003) |
| | *head of government:* Prime Minister Mirek TOPOLANEK (since 9 January 2007); Deputy Prime Ministers Petr NECAS (since 9 January 2007), Jiri CUNEK (since 9 January 2007), Martin BURSIK (since 9 January 2007), and Alexandr VONDRA (since 9 January 2007) |
| | *cabinet:* Cabinet appointed by the president on the recommendation of the prime minister |
| | *elections:* president elected by Parliament for a five-year term (eligible for a second term); last successful election held 28 February 2003 (after earlier elections held 15 and 24 January 2003 were inconclusive; next election to be held in January 2008); prime minister appointed by the president |
| | *election results:* Vaclav KLAUS elected president on 28 February 2003; Vaclav KLAUS 142 votes, Jan SOKOL 124 votes (third round; combined votes of both chambers of parliament) |
| **Denmark** | *chief of state:* Queen MARGRETHE II (since 14 January 1972); Heir Apparent Crown Prince FREDERIK, elder son of the monarch (born 26 May 1968) |
| | *head of government:* Prime Minister Anders Fogh RASMUSSEN (since 27 November 2001) |
| | *cabinet:* Council of State appointed by the monarch |
| | *elections:* none; the monarch is hereditary; following legislative elections, the leader of the majority party or the leader of the majority coalition is usually appointed prime minister by the monarch |
| **Dhekelia** | *chief of state:* Queen ELIZABETH II (since 6 February 1952) |
| | *head of government:* Administrator Air Vice-Marshal Richard LACEY (since 26 April 2006); note - reports to the British Ministry of Defense |
| | *elections:* none; the monarch is hereditary; the administrator is appointed by the monarch |
| **Djibouti** | *chief of state:* President Ismail Omar GUELLEH (since 8 May 1999) |
| | *head of government:* Prime Minister Mohamed Dileita DILEITA (since 4 March 2001) |
| | *cabinet:* Council of Ministers responsible to the president |
| | *elections:* president elected by popular vote for a six-year term (eligible for a second term); election last held 8 April 2005 (next to be held by April 2011); prime minister appointed by the president |
| | *election results:* Ismail Omar GUELLEH reelected president; percent of vote - Ismail Omar GUELLEH 100% |
| **Dominica** | *chief of state:* President Nicholas J. O. LIVERPOOL (since October 2003) |
| | *head of government:* Prime Minister Roosevelt SKERRIT (since 8 January 2004) |
| | *cabinet:* Cabinet appointed by the president on the advice of the prime minister |
| | *elections:* president elected by the House of Assembly for a five-year term; election last held 1 October 2003 (next to be held in October 2008); prime minister appointed by the president |
| | *election results:* Nicholas LIVERPOOL elected president; percent of legislative vote - NA% |
| **Dominican Republic** | *chief of state:* President Leonel FERNANDEZ Reyna (since 16 August 2004); Vice President Rafael ALBURQUERQUE de Castro (since 16 August 2004); note - the president is both the chief of state and head of government |
| | *head of government:* President Leonel FERNANDEZ Reyna (since 16 August 2004); Vice President Rafael ALBURQUERQUE de Castro (since 16 August 2004) |
| | *cabinet:* Cabinet nominated by the president |
| | *elections:* president and vice president elected on the same ticket by popular vote for four-year terms (eligible for a second consecutive term); election last held 16 May 2004 (next to be held in May 2008) |
| | *election results:* Leonel FERNANDEZ elected president; percent of vote - Leonel FERNANDEZ 57.1%, Rafael Hipolito MEJIA Dominguez 33.7%, Eduardo ESTRELLA 8.7% |
| **Ecuador** | *chief of state:* President Rafael CORREA Delgado (since 15 January 2007); Vice President Lenin MORENO Garces (since 15 January 2007); note - the president is both the chief of state and head of government |
| | *head of government:* President Rafael CORREA Delgado (since 15 January 2007); Vice President Lenin MORENO Garces (since 15 January 2007) |
| | *cabinet:* Cabinet appointed by the president |
| | *elections:* the president and vice president are elected on the same ticket by popular vote for a four-year term (may not serve consecutive terms); election last held 15 October 2006 with a runoff election on 26 November 2006 (next to be held in October 2010) |
| | *election results:* Rafael CORREA Delgado elected president; percent of vote - Rafael CORREA Delgado 56.7%; Alvaro NOBOA 43.3% |
| **Egypt** | *chief of state:* President Mohammed Hosni MUBARAK (since 14 October 1981) |
| | *head of government:* Prime Minister Ahmed Mohamed NAZIF (since 9 July 2004) |
| | *cabinet:* Cabinet appointed by the president |
| | *elections:* president elected by popular vote for six-year term (no term limits); note - a national referendum in May 2005 approved a constitutional amendment that changed the presidential election to a multicandidate popular vote; previously the president was nominated by the People's Assembly and the nomination was validated by a national, popular referendum; last referendum held 26 September 1999; first election under terms of constitutional amendment held 7 September 2005; next election scheduled for 2011 |
| | *election results:* Hosni MUBARAK reelected president; percent of vote - Hosni MUBARAK 88.6%, Ayman NOUR 7.6%, Noman GOMAA 2.9% |
| **El Salvador** | *chief of state:* President Elias Antonio SACA Gonzalez (since 1 June 2004); Vice President Ana Vilma Albanez DE ESCOBAR (since 1 June 2004); note - the president is both the chief of state and head of government |
| | *head of government:* President Elias Antonio SACA Gonzalez (since 1 June 2004); Vice President Ana Vilma Albanez DE ESCOBAR (since 1 June 2004) |
| | *cabinet:* Council of Ministers selected by the president |
| | *elections:* president and vice president elected on the same ticket by popular vote for a single five-year term; election last held 21 March 2004 (next to be held in March 2009) |
| | *election results:* Elias Antonio SACA Gonzalez elected president; percent of vote - Elias Antonio SACA Gonzalez 57.7%, Schafik HANDAL 35.6%, Hector SILVA 3.9%, other 2.8% |
| **Equatorial Guinea** | *chief of state:* President Brig. Gen. (Ret.) Teodoro OBIANG NGUEMA MBASOGO (since 3 August 1979 when he seized power in a military coup) |
| | *head of government:* Prime Minister Ricardo Mangue Obama NFUBEA (since 14 August 2006); First Deputy Prime Minister Mercelino Oyono NTUTUMU (since 15 June 2004) |
| | *cabinet:* Council of Ministers appointed by the president |
| | *elections:* president elected by popular vote for a seven-year term (no term limits); election last held 15 December 2002 (next to be held in December 2009); prime minister and deputy prime ministers appointed by the president |
| | *election results:* Teodoro OBIANG NGUEMA MBASOGO reelected president; percent of vote - Teodoro OBIANG NGUEMA MBASOGO 97.1%, Celestino Bonifacio BACALE 2.2%; elections marred by widespread fraud |
| **Eritrea** | *chief of state:* President ISAIAS Afworki (since 8 June 1993); note - the president is both the chief of state and head of government and is head of the State Council and National Assembly |
| | *head of government:* President ISAIAS Afworki (since 8 June 1993) |
| | *cabinet:* State Council is the collective executive authority; members appointed by the president |
| | *elections:* president elected by the National Assembly for a five-year term (eligible for a second term); the most recent and only election held 8 June 1993 (next election date uncertain as the National Assembly did not hold a presidential election in December 2001 as anticipated) |
| | *election results:* ISAIAS Afworki elected president; percent of National Assembly vote - ISAIAS Afworki 95%, other 5% |
| **Estonia** | *chief of state:* President Toomas Hendrik ILVES (since 9 October 2006) |
| | *head of government:* Prime Minister Andrus ANSIP (since 12 April 2005) |
| | *cabinet:* Council of Ministers appointed by the prime minister, approved by Parliament |
| | *elections:* president elected by Parliament for a five-year term (eligible for a second term); if a candidate does not secure two-thirds of the votes after three rounds of balloting in the Parliament, then an electoral assembly (made up of Parliament plus members of local governments) elects the president, choosing between the two candidates with the largest percentage of votes; election last held 23 September 2006 (next to be held in the fall of 2011); prime minister nominated by the president and approved by Parliament |
| | *election results:* Toomas Hendrik ILVES elected president on 23 September 2006 by a 345-member electoral assembly; ILVES received 174 votes to incumbent Arnold RUUTEL's 162; remaining 9 ballots left blank or invalid |
| **Ethiopia** | *chief of state:* President GIRMA Woldegiorgis (since 8 October 2001) |
| | *head of government:* Prime Minister MELES Zenawi (since August 1995) |
| | *cabinet:* Council of Ministers as provided for in the December 1994 constitution; ministers are selected by the prime minister and approved by the House of People's Representatives |
| | *elections:* president elected by the House of People's Representatives for a six-year term (eligible for a second term); election last held 15 May 2005 (next to be held in October 2010); prime minister designated by the party in power following legislative elections |
| | *election results:* GIRMA Woldegiorgis elected president; percent of vote by the House of People's Representatives - 100% |
| **European Union** | *chief of union:* President of the European Commission Jose Manuel DURAO BARROSO (since 22 November 2004) |
| | *cabinet:* European Commission (composed of 27 members, one from each member country; each commissioner responsible for one or more policy areas) |
| | *elections:* the president of the European Commission is designated by member governments and is confirmed by the European Parliament; working from member state recommendations, the Commission president then assembles a "college" of Commission members; the European Parliament confirms the entire Commission for a five-year term; the last confirmation process was held 18 November 2004 (next to be held in 2009) |
| | *election results:* European Parliament approved the European Commission by an approval vote of 449 to 149 with 82 abstentions |
| | *note:* the European Council brings together heads of state and government and the president of the European Commission and meets at least four times a year; its aim is to provide the impetus for the major political issues relating to European integration and to issue general policy guidelines |
| **Falkland Islands (Islas Malvinas)** | *chief of state:* Queen ELIZABETH II (since 6 February 1952) |
| | *head of government:* Governor Alan HUCKLE (since 25 August 2006); Chief Executive Chris SIMPKINS (since March 2003); note - Dr. Tim THOROGOOD will assume the position of Chief Executive in January 2008 |
| | *cabinet:* Executive Council; three members elected by the Legislative Council, two ex officio members (chief executive and the financial secretary), and the governor |
| | *elections:* none; the monarchy is hereditary; governor appointed by the monarch |
| **Faroe Islands** | *chief of state:* Queen MARGRETHE II of Denmark (since 14 January 1972), represented by High Commissioner Birgit KLEIS, chief administrative officer (since 1 November 2001) |
| | *head of government:* Prime Minister Joannes EIDESGAARD (since 3 February 2004) |
| | *cabinet:* Landsstyri appointed by the prime minister |
| | *elections:* the monarch is hereditary; high commissioner appointed by the monarch; following legislative elections, the leader of the majority party or the leader of the majority coalition is usually elected prime minister by the Faroese Parliament; election last held 20 January 2004 (next to be held no later than January 2008) |
| | *election results:* Joannes EIDESGAARD elected prime minister; percent of parliamentary vote - NA |
| **Fiji** | *chief of state:* President Ratu Josefa ILOILOVATU Uluivuda (since 18 July 2000); note - ILOILOVATU was reaffirmed as president by the Great Council of Chiefs in a statement issued on 22 December, and reappointed by the coup leader Commodore Voreqe BAINIMARAMA in January 2007 |
| | *head of government:* Prime Minister Laisenia QARASE (since 10 September 2000); note - although QARASE is still the legal prime minister, he has been confined to his home island; the president appointed Commodore Voreqe BAINIMARAMA interim prime minister under the military regime |
| | *cabinet:* Cabinet appointed by the prime minister from among the members of Parliament and is responsible to Parliament; note - coup leader Commodore Voreqe BAINIMARAMA has appointed an interim cabinet |
| | *elections:* president elected by the Great Council of Chiefs for a five-year term (eligible for a second term); prime minister appointed by the president; election last held 8 March 2006 |
| | *election results:* Ratu Josefa ILOILOVATU Uluivuda elected president by the Great Council of Chiefs; percent of vote - NA |
| **Finland** | *chief of state:* President Tarja HALONEN (since 1 March 2000) |
| | *head of government:* Prime Minister Matti VANHANEN (since 24 June 2003); Deputy Prime Minister Jyrki KATAINEN (since 19 April 2007) |
| | *cabinet:* Council of State or Valtioneuvosto appointed by the president, responsible to parliament |
| | *elections:* president elected by popular vote for a six-year term (eligible for a second term); election last held 15 January 2006 (next to be held in January 2012); the president appoints the prime minister and deputy prime minister from the majority party or the majority coalition after parliamentary elections and the parliament must approve the appointment; Prime Minister VANHANEN reelected 17 April 2007 |
| | *election results:* percent of vote - Tarja HALONEN (SDP) 46.3%, Sauli NIINISTO (Kok) 24.1%, Matti Vanhanen (Kesk) 18.6%, Heidi HAUTALA (VIHR) 3.5%; a runoff election between HALONEN and NIINISTO was held 29 January 2006 - HALONEN 51.8%, NIINISTO 48.2%; Matti VANHANEN relected prime minister; election results 121-71 |
| | *note:* government coalition - Kesk, SDP, and SFP |
| **France** | *chief of state:* President Nicolas SARKOZY (since 16 May 2007) |
| | *head of government:* Prime Minister Francois FILLON (since 17 May 2007) |
| | *cabinet:* Council of Ministers appointed by the president at the suggestion of the prime minister |
| | *elections:* president elected by popular vote for a five-year term (changed from seven-year term in October 2000); election last held 22 April and 6 May 2007 (next to be held spring 2012); prime minister nominated by the National Assembly majority and appointed by the president |
| | *election results:* Nicolas SARKOZY wins the election; First Round: percent of vote - Nicolas SARKOZY 31.18%, Segolene ROYAL 25.87%, Francois BAYROU 18.57%, Jean-Marie LE PEN 10.44%, others 13.94%; Second Round: SARKOZY 53.1% and ROYAL 46.9% |
| **French Polynesia** | *chief of state:* President Nicolas SARKOZY (since 16 May 2007), represented by High Commissioner of the Republic Anne BOQUET (since September 2005) |
| | *head of government:* President of French Polynesia Oscar TEMARU (since 13 September 2007); President of the Territorial Assembly Antony GEROS (since 9 May 2004) |
| | *cabinet:* Council of Ministers; president submits a list of members of the Territorial Assembly for approval by them to serve as ministers |
| | *elections:* French president elected by popular vote for a five-year term; high commissioner appointed by the French president on the advice of the French Ministry of Interior; president of the territorial government and the president of the Territorial Assembly are elected by the members of the assembly for five-year terms (no term limits) |
| **French Southern and Antarctic Lands** | *chief of state:* President Nicolas SARKOZY (since 16 May 2007), represented by Senior Administrator Eric PILLOTON (10 April 2007) |
| **Gabon** | *chief of state:* President El Hadj Omar BONGO Ondimba (since 2 December 1967) |
| | *head of government:* Prime Minister Jean Eyeghe NDONG (since 20 January 2006) |
| | *cabinet:* Council of Ministers appointed by the prime minister in consultation with the president |
| | *elections:* president elected by popular vote for a seven-year term (no term limits); election last held 27 November 2005 (next to be held in 2012); prime minister appointed by the president |
| | *election results:* President El Hadj Omar BONGO Ondimba reelected; percent of vote - El Hadj Omar BONGO Ondimba 79.2%, Pierre MAMBOUNDOU 13.6%, Zacharie MYBOTO 6.6% |
| **Gambia, The** | *chief of state:* President Yahya A. J. J. JAMMEH (since 18 October 1996); note - from 1994 to 1996 he was chairman of the Junta; Vice President Isatou NJIE-SAIDY (since 20 March 1997); note - the president is both the chief of state and head of government |
| | *head of government:* President Yahya A. J. J. JAMMEH (since 18 October 1996); Vice President Isatou NJIE-SAIDY (since 20 March 1997) |
| | *cabinet:* Cabinet appointed by the president |
| | *elections:* president elected by popular vote for a five-year term (no term limits); election last held 22 September 2006 (next to be held in 2011) |
| | *election results:* Yahya A. J. J. JAMMEH reelected president; percent of vote - Yahya A. J. J. JAMMEH 67.3%, Ousainou DARBOE 26.6%, Halifa SALLAH 6.0% |
| **Georgia** | *chief of state:* Acting President Nino BURJANADZE (since 25 November 2007); note - Mikheil SAAKASHVILI, who had been president since 25 January 2004, resigned the presidency on 25 November 2007 in order to become a candidate in early presidential elections to be held 5 January 2008; the president is both the chief of state and head of government for the power ministries: state security (includes interior) and defense |
| | *head of government:* Acting President Nino BURJANADZE (since 25 November 2007); Prime Minister Lado GURGENIDZE (since 19 November 2007); note - Mikheil SAAKASHVILI, who had been president since 25 January 2004, resigned the presidency on 25 November 2007 in order to become a candidate in early presidential elections to be held 5 January 2008; the president is both the chief of state and head of government for the power ministries: state security (includes interior) and defense |
| | *cabinet:* Cabinet of Ministers |
| | *elections:* president elected by popular vote for a five-year term (eligible for a second term); election last held 4 January 2004 (next to be held 5 January 2008) |
| | *election results:* Mikheil SAAKASHVILI elected president; percent of vote - Mikheil SAAKASHVILI 96.3%, Temur SHASHIASHVILI 1.9% |
| **Germany** | *chief of state:* President Horst KOEHLER (since 1 July 2004) |
| | *head of government:* Chancellor Angela MERKEL (since 22 November 2005) |
| | *cabinet:* Cabinet or Bundesminister (Federal Ministers) appointed by the president on the recommendation of the chancellor |
| | *elections:* president elected for a five-year term (eligible for a second term) by a Federal Convention, including all members of the Federal Assembly and an equal number of delegates elected by the state parliaments; election last held 23 May 2004 (next to be held 23 May 2009); chancellor elected by an absolute majority of the Federal Assembly for a four-year term; Bundestag election last held 22 November 2005 (next to be held in November 2009) |
| | *election results:* Horst KOEHLER elected president; received 604 votes of the Federal Convention against 589 for Gesine SCHWAN; Angela MERKEL elected chancellor; vote by Federal Assembly 397 to 202 with 12 abstentions |
| **Ghana** | *chief of state:* President John Agyekum KUFUOR (since 7 January 2001); Vice President Alhaji Aliu MAHAMA (since 7 January 2001); note - the president is both the chief of state and head of government |
| | *head of government:* President John Agyekum KUFUOR (since 7 January 2001); Vice President Alhaji Aliu MAHAMA (since 7 January 2001) |
| | *cabinet:* Council of Ministers; president nominates members subject to approval by Parliament |
| | *elections:* president and vice president elected on the same ticket by popular vote for four-year terms (eligible for a second term); election last held 7 December 2004 (next to be held in December 2008) |
| | *election results:* John Agyekum KUFUOR reelected president in election; percent of vote - John KUFUOR 53.4%, John ATTA-MILLS 43.7% |
| **Gibraltar** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by Governor Sir Robert FULTON (since 27 October 2006) |
| | *head of government:* Chief Minister Peter CARUANA (since 17 May 1996) |
| | *cabinet:* Council of Ministers appointed from among the 17 elected members of the Parliament by the governor in consultation with the chief minister |
| | *elections:* none; the monarch is hereditary; governor appointed by the monarch; following legislative elections, the leader of the majority party or the leader of the majority coalition is usually appointed chief minister by the governor |
| **Greece** | *chief of state:* President Karolos PAPOULIAS (since 12 March 2005) |
| | *head of government:* Prime Minister Konstandinos (Kostas) KARAMANLIS (since 7 March 2004) |
| | *cabinet:* Cabinet appointed by the president on the recommendation of the prime minister |
| | *elections:* president elected by parliament for a five-year term (eligible for a second term); election last held 8 February 2005 (next to be held by February 2010); according to the Greek Constitution, presidents may only serve two terms; president appoints leader of the party securing plurality of vote in election to become prime minister and form a government |
| | *election results:* Karolos PAPOULIAS elected president; number of parliamentary votes, 279 out of 300 |
| **Greenland** | *chief of state:* Queen MARGRETHE II of Denmark (since 14 January 1972), represented by High Commissioner Soren MOLLER (since April 2005) |
| | *head of government:* Prime Minister Hans ENOKSEN (since 14 December 2002) |
| | *cabinet:* Home Rule Government is elected by the parliament (Landstinget) on the basis of the strength of parties |
| | *elections:* the monarchy is hereditary; high commissioner appointed by the monarch; prime minister is elected by parliament (usually the leader of the majority party); |
| | *election results:* Hans ENOKSEN reelected prime minister |
| | *note:* government coalition - Siumut and Inuit Ataqatigiit |
| **Grenada** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by Governor General Daniel WILLIAMS (since 9 August 1996) |
| | *head of government:* Prime Minister Keith MITCHELL (since 22 June 1995) |
| | *cabinet:* Cabinet appointed by the governor general on the advice of the prime minister |
| | *elections:* none; the monarch is hereditary; governor general appointed by the monarch; following legislative elections, the leader of the majority party or the leader of the majority coalition is usually appointed prime minister by the governor general |
| **Guam** | *chief of state:* President George W. BUSH of the US (since 20 January 2001); Vice President Richard B. CHENEY (since 20 January 2001) |
| | *head of government:* Governor Felix P. CAMACHO (since 6 January 2003); Lieutenant Governor Dr. Michael W. CRUZ (since 1 January 2007) |
| | *cabinet:* heads of executive departments; appointed by the governor with the consent of the Guam legislature |
| | *elections:* under the US Constitution, residents of unincorporated territories, such as Guam, do not vote in elections for US president and vice president; governor and lieutenant governor elected on the same ticket by popular vote for four-year term (can serve two consecutive terms, then must wait a full term before running again); election last held 7 November 2006 (next to be held in November 2010) |
| | *election results:* Felix P. CAMACHO reelected governor; Dr. Michael W. CRUZ elected lieutenant governor; percent of vote - NA |
| **Guatemala** | *chief of state:* President Oscar Jose Rafael BERGER Perdomo (since 14 January 2004); Vice President Eduardo STEIN Barillas (since 14 January 2004); note - the president is both the chief of state and head of government |
| | *head of government:* President Oscar Jose Rafael BERGER Perdomo (since 14 January 2004); Vice President Eduardo STEIN Barillas (since 14 January 2004) |
| | *cabinet:* Council of Ministers appointed by the president |
| | *elections:* president elected by popular vote for a four-year term (may not serve consecutive terms); election last held 9 September 2007; runoff held 4 November 2007 (next to be held September 2011) |
| | *election results:* Alvaro COLOM Caballeros elected president; percent of vote - Alvaro COLOM Caballeros 52.8%, Otto PEREZ Molina 47.2%; note - COLOM will take office 14 January 2008 |
| **Guernsey** | *chief of state:* Queen ELIZABETH II (since 6 February 1952), represented by Lieutenant Governor Sir Fabian MALBON (since 28 October 2005) |
| | *head of government:* Chief Minister Michael W. TORODE (since 5 March 2007) |
| | *cabinet:* Policy Council elected by the States of Deliberation |
| | *elections:* the monarch is hereditary; lieutenant governor appointed by the monarch; chief minister is elected by States of Deliberation |
| | *election results:* Laurie MORGAN elected chief minister, percent of vote of the States of Deliberation NA |
| **Guinea** | *chief of state:* President Lansana CONTE (head of military government since 5 April 1984, elected president 19 December 1993) |
| | *head of government:* Prime Minister Lansana KOUYATE (since 26 February 2007) |
| | *cabinet:* Council of Ministers appointed by the president |
| | *elections:* president elected by popular vote for a seven-year term (no term limits); candidate must receive a majority of the votes cast to be elected president; election last held 21 December 2003 (next to be held in December 2010); the prime minister is appointed by the president |
| | *election results:* Lansana CONTE reelected president; percent of vote - Lansana CONTE 95.3%, Mamadou Bhoye BARRY 4.6% |
| **Guinea-Bissau** | *chief of state:* President Joao Bernardo 'Nino' VIEIRA (since 1 October 2005) |
| | *head of government:* Prime Minister Martinho N'Dafa CABI (since 9 April 2007) |
| | *cabinet:* NA |
| | *elections:* president elected by popular vote for a five-year term (no term limits); election last held 24 July 2005 (next to be held in 2010); prime minister appointed by the president |
| | *election results:* Joao Bernardo VIEIRA elected president; percent of vote, second ballot - Joao Bernardo VIEIRA 52.4%, Malam Bacai SANHA 47.6% |
| **Guyana** | *chief of state:* President Bharrat JAGDEO (since 11 August 1999); note - assumed presidency after resignation of President Janet JAGAN and reelected in 2001, and again in 2006 |
| | *head of government:* Prime Minister Samuel HINDS (since October 1992, except for a period as chief of state after the death of President Cheddi JAGAN on 6 March 1997) |
| | *cabinet:* Cabinet of Ministers appointed by the president, responsible to the legislature |
| | *elections:* president elected by popular vote as leader of a party list in parliamentary elections, which must be held at least every five years (no term limits); elections last held 28 August 2006 (next to be held by August 2011); prime minister appointed by the president |
| | *election results:* President Bharrat JAGDEO reelected; percent of vote 54.6% |
| **Haiti** | *chief of state:* President Rene PREVAL (since 14 May 2006) |
| | *head of government:* Prime Minister Jacques-Edouard ALEXIS (since 30 May 2006) |
| | *cabinet:* Cabinet chosen by the prime minister in consultation with the president |
| | *elections:* president elected by popular vote for a five-year term (may not serve consecutive terms); election last held 7 February 2006 (next to be held in 2010); prime minister appointed by the president, ratified by the National Assembly |
| | *election results:* Rene PREVAL elected president; percent of vote - Rene PREVAL 51% |
| **Holy See (Vatican City)** | *chief of state:* Pope BENEDICT XVI (since 19 April 2005) |
| | *head of government:* Secretary of State Cardinal Tarcisio BERTONE (since 15 September 2006) |
| | *cabinet:* Pontifical Commission appointed by the pope |
| | *elections:* pope elected for life by the College of Cardinals; election last held 19 April 2005 (next to be held after the death of the current pope); secretary of state appointed by the pope |
| | *election results:* Joseph RATZINGER elected Pope BENEDICT XVI |
| **Honduras** | *chief of state:* President Manuel ZELAYA Rosales (since 27 January 2006); Vice President Elvin Ernesto SANTOS Ordonez (since 27 January 2006); note - the president is both the chief of state and head of government |
| | *head of government:* President Manuel ZELAYA Rosales (since 27 January 2006); Vice President Elvin Ernesto SANTOS Ordonez (since 27 January 2006) |
| | *cabinet:* Cabinet appointed by president |
| | *elections:* president elected by popular vote for a four-year term; election last held 27 November 2005 (next to be held in November 2009) |
| | *election results:* Manuel ZELAYA Rosales elected president - 49.8%, Porfirio "Pepe" LOBO Sosa 46.1%, other 4.1% |
| **Hong Kong** | *chief of state:* President of China HU Jintao (since 15 March 2003) |
| | *head of government:* Chief Executive Donald TSANG (since 24 June 2005) |
| | *cabinet:* Executive Council consists of 14 official members and 15 non-official members |
| | *elections:* chief executive elected for five-year term by 800-member electoral committee; last held on 25 March 2007 (next to be held in 2012) |
| | *election results:* Donald TSANG elected chief executive receiving 84.1% of the vote; Alan LEONG received 15.9% |
| **Hungary** | *chief of state:* Laszlo SOLYOM (since 5 August 2005) |
| | *head of government:* Prime Minister Ferenc GYURCSANY (since 29 September 2004) |
| | *cabinet:* Council of Ministers prime minister elected by the National Assembly on the recommendation of the president; other ministers proposed by the prime minister and appointed and relieved of their duties by the president |
| | *elections:* president elected by the National Assembly for a five-year term (eligible for a second term); election last held 6-7 June 2005 (next to be held by June 2010); prime minister elected by the National Assembly on the recommendation of the president; election last held 29 September 2004 |
| | *election results:* Laszlo SOLYOM elected president by a simple majority in the third round of voting, 185 to 182; Ferenc GYURCSANY elected prime minister; result of legislative vote - 197 to 12 |
| | *note:* to be elected, the president must win two-thirds of legislative vote in the first two rounds or a simple majority in the third round |
| **Iceland** | *chief of state:* President Olafur Ragnar GRIMSSON (since 1 August 1996) |
| | *head of government:* Prime Minister Geir H. HAARDE (since 7 June 2006) |
| | *cabinet:* Cabinet appointed by the prime minister |
| | *elections:* president, largely a ceremonial post, is elected by popular vote for a four-year term (no term limits); election last held 26 June 2004 (next to be held in June 2008); following legislative elections, the leader of the majority party or the leader of the majority coalition is usually the prime minister |
| | *election results:* Olafur Ragnar GRIMSSON 85.6%, Baldur AGUSTSSON 12.5%, Astthor MAGNUSSON 1.9% |
| **India** | *chief of state:* President Pratibha PATIL (since 25 July 2007); Vice President Hamid ANSARI (since 11 August 2007) |
| | *head of government:* Prime Minister Manmohan SINGH (since 22 May 2004) |
| | *cabinet:* Cabinet appointed by the president on the recommendation of the prime minister |
| | *elections:* president elected by an electoral college consisting of elected members of both houses of Parliament and the legislatures of the states for a five-year term (no term limits); election last held 21 July 2007 (next to be held in July 2012); vice president elected by both houses of Parliament for a five-year term; election last held 12 August 2002 (next to be held August 2007); prime minister chosen by parliamentary members of the majority party following legislative elections; election last held April - May 2004 (next to be held May 2009) |
| | *election results:* Pratibha PATIL elected president; percent of vote - 65.8%; Bhairon Singh SHEKHAWAT - 34.2% |
| **Indonesia** | *chief of state:* President Susilo Bambang YUDHOYONO (since 20 October 2004); Vice President Muhammad Yusuf KALLA (since 20 October 2004); note - the president is both the chief of state and head of government |
| | *head of government:* President Susilo Bambang YUDHOYONO (since 20 October 2004); Vice President Muhammad Yusuf KALLA (since 20 October 2004) |
| | *cabinet:* Cabinet appointed by the president |
| | *elections:* president and vice president were elected for five-year terms (eligible for a second term) by direct vote of the citizenry; last held 20 September 2004 (next to be held in 2009) |
| | *election results:* Susilo Bambang YUDHOYONO elected president receiving 60.6% of vote; MEGAWATI Sukarnoputri received 39.4% |
| **Iran** | *chief of state:* Supreme Leader Ali Hoseini-KHAMENEI (since 4 June 1989) |
| | *head of government:* President Mahmud AHMADI-NEJAD (since 3 August 2005); First Vice President Parviz DAVUDI (since 11 September 2005) |
| | *cabinet:* Council of Ministers selected by the president with legislative approval; the Supreme Leader has some control over appointments to the more sensitive ministries |
| | *note:* also considered part of the Executive branch of government are three oversight bodies: 1) Assembly of Experts, a popularly elected body of 86 religious scholars constitutionally charged with determining the succession of the Supreme Leader - based on his qualifications in the field of jurisprudence and commitment to the principles of the revolution, reviewing his performance, and deposing him if deemed necessary; 2) Expediency Council or the Council for the Discernment of Expediency, is a policy advisory and implementation board consisting of permanent members, who number over 40 and represent all major government factions and include the heads of the three branches of government, and the clerical members of the Council of Guardians (see next); permanent members are appointed by the Supreme Leader for five-year terms; temporary members, including Cabinet members and Majles committee chairmen, are selected when issues under their jurisdiction come before the Expediency Council; the Expediency Council exerts supervisory authority over the executive, judicial, and legislative branches and resolves legislative issues on which the Majles and the Council of Guardians disagree and since 1989 has been used to advise national religious leaders on matters of national policy; in 2005 the Council's powers were expanded, at least on paper, to act as a supervisory body for the government; 3) Council of Guardians of the Constitution or Council of Guardians or Guardians Council is a 12-member board made up of six clerics chosen by the Supreme Leader and six jurists selected by the Majles from a list of candidates recommended by the judiciary (which in turn is controlled by the Supreme Leader) for six-year terms; this Council determines whether proposed legislation is both constitutional and faithful to Islamic law, vets candidates for suitability, and supervises national elections |
| | *elections:* Supreme Leader appointed for life by the Assembly of Experts; Assembly of Experts elected by popular vote for an eight-year term; last election held 15 December 2006 concurrently with municipal elections; president elected by popular vote for a four-year term (eligible for a second term and third nonconsecutive term); last held 17 June 2005 with a two-candidate runoff on 24 June 2005 (next presidential election slated for 2009) |
| | *election results:* Mahmud AHMADI-NEJAD elected president; percent of vote - Mahmud AHMADI-NEJAD 62%, Ali Akbar Hashemi-RAFSANJANI 36% |
| **Iraq** | *chief of state:* President Jalal TALABANI (since 6 April 2005); Vice Presidents Adil ABD AL-MAHDI and Tariq al-HASHIMI (since 22 April 2006); note - the president and vice presidents comprise the Presidency Council) |
| | *head of government:* Prime Minister Nuri al-MALIKI (since 20 May 2006); Deputy Prime Ministers Barham SALIH and Salam al-ZUBAI (since 20 May 2006) |
| | *cabinet:* 37 ministers appointed by the Presidency Council, plus Prime Minister Nuri al-MALIKI, and Deputy Prime Ministers Barham SALIH and Salam al-ZUBAI |
| | *elections:* held 15 December 2005 to elect a 275-member Council of Representatives |
